player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Ante Budimir,17,hr CRO,FW,29-293,90,2,0,0,0,3,2,0,0,28,0,0,0,0.4,0.4,0.1,2,0,16,18,88.9,1,19,2,1,1,36,2020-2021
Ezequiel Ávila,9,ar ARG,FW,27-094,63,0,0,0,0,3,0,0,0,25,5,0,0,0.2,0.2,0.0,0,0,11,16,68.8,2,10,0,0,0,36,2020-2021
   Enric Gallego,19,es ESP,FW,34-241,27,0,0,0,0,2,0,0,0,22,0,0,0,0.2,0.2,0.0,2,1,14,14,100.0,1,8,0,2,1,36,2020-2021
Rubén García,14,es ESP,LM,27-301,70,0,0,0,0,0,0,0,0,58,1,0,3,0.0,0.0,0.1,1,0,30,43,69.8,2,31,1,2,1,36,2020-2021
   Jony,7,es ESP,LM,29-306,20,0,1,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.1,2,1,9,18,50.0,3,13,2,0,0,36,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-351,63,0,0,0,0,0,0,0,0,45,0,0,1,0.0,0.0,0.0,0,0,32,41,78.0,6,14,1,0,0,36,2020-2021
   Roberto Torres,10,es ESP,RM,32-065,27,1,0,1,1,2,0,0,0,26,0,0,1,0.8,0.1,0.1,1,0,20,22,90.9,3,13,1,0,0,36,2020-2021
Lucas Torró,24,es ESP,CM,26-296,90,0,0,0,0,1,1,0,0,68,1,1,0,0.1,0.1,0.0,0,0,44,57,77.2,8,22,0,1,0,36,2020-2021
Javi Martínez,28,es ESP,RM,21-140,63,0,0,0,0,1,0,0,0,33,2,0,1,0.4,0.4,0.2,3,0,17,24,70.8,2,16,1,3,2,36,2020-2021
   Jon Moncayola,27,es ESP,CM,22-363,27,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,3,1,21,24,87.5,1,10,0,0,0,36,2020-2021
Manu Sánchez,39,es ESP,LB,20-260,87,0,1,0,0,0,0,0,0,76,2,1,0,0.0,0.0,0.4,4,1,52,66,78.8,5,39,4,4,2,36,2020-2021
   Juan Cruz Armada,3,es ESP,LB,28-287,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,4,4,100.0,0,1,0,0,0,36,2020-2021
David García,5,es ESP,CB,27-086,90,0,0,0,0,0,0,1,0,78,1,2,0,0.0,0.0,0.0,0,0,65,70,92.9,8,44,2,0,0,36,2020-2021
Unai García,4,es ESP,CB,29-097,90,0,0,0,0,0,0,0,0,66,1,0,2,0.0,0.0,0.4,2,1,54,60,90.0,4,38,1,0,0,36,2020-2021
Nacho Vidal,2,es ESP,RB,26-107,90,0,0,0,0,1,0,1,0,64,5,0,1,0.1,0.1,0.0,3,0,32,46,69.6,6,30,1,1,0,36,2020-2021
Juan Pérez,25,es ESP,GK,24-300,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,15,22,68.2,0,11,0,0,0,36,2020-2021
Rubén Sobrino,21,es ESP,"FW,RM",28-344,76,0,0,0,0,1,0,0,0,30,0,0,2,0.1,0.1,0.2,2,0,13,20,65.0,2,21,1,1,0,36,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-264,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,1,4,7,57.1,0,4,0,0,0,36,2020-2021
Ivan Šaponjić,12,rs SRB,FW,23-282,68,1,0,1,1,2,1,0,0,25,1,1,0,0.9,0.2,0.0,1,0,6,10,60.0,1,13,0,1,1,36,2020-2021
   Jairo Izquierdo,25,es ESP,"RM,FW",27-201,22,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,1,5,20.0,0,6,1,1,0,36,2020-2021
Anthony Lozano,9,hn HON,"RM,FW,LM",28-016,90,0,0,0,0,1,1,0,0,34,1,1,0,0.2,0.2,0.1,5,0,12,25,48.0,3,25,2,4,2,36,2020-2021
Jon Ander Garrido,5,es ESP,CM,31-214,76,0,0,0,0,0,0,0,0,28,2,3,0,0.0,0.0,0.0,1,1,14,19,73.7,0,10,0,2,1,36,2020-2021
   Jorge Pombo,11,es ESP,LM,27-078,14,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,1,1,36,2020-2021
Jens Jønsson,2,dk DEN,CM,28-121,90,0,0,0,0,2,0,0,0,52,3,4,1,0.1,0.1,0.0,3,1,32,37,86.5,0,27,0,1,1,36,2020-2021
Isaac Carcelen,20,es ESP,"RB,RM",28-018,90,0,0,0,0,0,0,1,0,56,5,2,0,0.0,0.0,0.2,3,0,28,42,66.7,3,27,2,4,3,36,2020-2021
Alfonso Espino,22,uy URU,LB,29-126,90,0,0,0,0,0,0,1,0,56,5,2,0,0.0,0.0,0.1,2,0,23,45,51.1,2,32,1,1,1,36,2020-2021
