player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Lee Kang-in,20,kr KOR,"FW,RM",20-001,89,0,1,0,0,1,0,1,0,53,0,0,0,0.1,0.1,0.5,3,1,33,47,70.2,9,34,5,10,10,24,2020-2021
   Francisco Reis Ferreira,6,pt POR,CB,23-331,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,24,2020-2021
Maxi Gómez,22,uy URU,FW,24-190,90,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.0,1,0,10,18,55.6,0,13,1,2,2,24,2020-2021
Alejandro Blanco,16,es ESP,LM,22-066,70,0,0,0,0,1,0,0,0,26,0,1,0,0.0,0.0,0.0,0,0,10,14,71.4,1,12,1,1,0,24,2020-2021
   Kévin Gameiro,9,fr FRA,FW,33-287,20,1,0,0,0,1,1,0,0,15,0,0,0,0.3,0.3,0.0,0,0,9,13,69.2,2,9,0,0,0,24,2020-2021
Carlos Soler,8,es ESP,CM,24-049,90,0,0,0,0,1,0,0,0,73,1,0,2,0.0,0.0,0.0,3,0,58,66,87.9,8,45,2,4,2,24,2020-2021
Uroš Račić,19,rs SRB,CM,22-340,80,0,0,0,0,2,1,0,0,48,1,0,2,0.1,0.1,0.0,1,0,31,39,79.5,6,25,1,2,2,24,2020-2021
   Manu Vallejo,21,es ESP,LM,24-006,10,1,0,0,0,1,1,0,0,12,0,0,0,0.5,0.5,0.0,1,1,6,6,100.0,1,7,0,1,0,24,2020-2021
Daniel Wass,18,dk DEN,"RM,CM,LM",31-265,90,0,0,0,0,0,0,0,0,55,1,3,0,0.0,0.0,0.0,2,0,37,47,78.7,4,33,2,0,0,24,2020-2021
José Luis Gayà,14,es ESP,LB,25-271,90,0,0,0,0,0,0,1,0,83,2,2,1,0.0,0.0,0.1,2,0,54,73,74.0,2,47,4,1,0,24,2020-2021
