Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-184,62,0,0,0,0,0,0,0,0,22,0,1,1,0.0,0.0,0.0,0,0,16,18,88.9,0,13,0,0,0,25,2020-2021
   Óliver Torres,21,es ESP,CM,26-109,28,0,0,0,0,0,0,0,0,28,2,1,0,0.0,0.0,0.0,0,0,19,24,79.2,2,22,2,0,0,25,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-179,45,0,0,0,0,0,0,0,0,15,3,0,1,0.0,0.0,0.0,0,0,9,11,81.8,1,15,0,0,0,25,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-271,45,0,0,0,0,1,1,0,0,9,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,7,0,0,0,25,2020-2021
Papu Gómez,24,ar ARG,RW,33-012,45,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,9,12,75.0,0,14,1,1,0,25,2020-2021
   Suso,7,es ESP,AM,27-100,45,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,3,0,21,26,80.8,1,21,3,3,2,25,2020-2021
Ivan Rakitić,10,hr CRO,"AM,CM",32-354,62,0,0,0,0,0,0,0,0,41,0,0,1,0.0,0.0,0.0,1,0,28,37,75.7,3,32,1,0,0,25,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,AM,22-244,28,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,15,18,83.3,1,15,1,3,1,25,2020-2021
Fernando,25,br BRA,"CB,DM",33-217,90,0,0,0,0,0,0,1,0,53,0,2,0,0.0,0.0,0.0,1,0,41,47,87.2,2,35,0,2,1,25,2020-2021
Joan Jordán,8,es ESP,"CM,DM",26-236,90,0,0,0,0,0,0,1,0,78,5,1,2,0.0,0.0,0.0,1,0,55,63,87.3,4,58,0,3,3,25,2020-2021
