player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-061,89,0,0,0,0,4,0,0,0,28,0,0,0,0.4,0.4,0.0,2,0,12,20,60.0,2,24,1,2,1,28,2020-2021
   Joaquín,17,es ESP,FW,39-241,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,3,0,0,0,28,2020-2021
Sergio Canales,10,es ESP,LW,30-031,90,0,0,0,0,2,0,0,0,72,0,0,1,0.1,0.1,0.5,7,0,55,62,88.7,7,57,3,1,1,28,2020-2021
Diego Lainez,20,mx MEX,RW,20-283,65,0,0,0,0,1,0,0,0,38,0,0,0,0.1,0.1,0.1,1,0,20,31,64.5,1,28,2,1,1,28,2020-2021
   Juanmi,7,es ESP,RW,27-303,25,1,0,0,0,1,1,0,0,8,0,0,1,0.4,0.4,0.0,0,0,4,5,80.0,0,4,0,1,0,28,2020-2021
Nabil Fekir,8,fr FRA,AM,27-244,90,1,0,0,0,4,3,0,0,59,3,2,1,0.8,0.8,0.1,8,1,39,45,86.7,4,43,3,3,2,28,2020-2021
Andrés Guardado,18,mx MEX,DM,34-172,90,0,0,0,0,1,1,0,0,64,2,4,1,0.0,0.0,0.0,1,0,46,57,80.7,5,49,3,2,2,28,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-341,65,0,0,0,0,0,0,1,0,56,3,4,2,0.0,0.0,0.0,0,0,36,41,87.8,3,32,0,2,1,28,2020-2021
   William Carvalho,14,pt POR,DM,28-346,25,0,0,0,0,0,0,1,0,37,1,0,0,0.0,0.0,0.0,0,0,30,35,85.7,3,32,1,1,1,28,2020-2021
Álex Moreno,15,es ESP,LB,27-284,90,0,0,0,0,1,0,0,0,62,1,1,3,0.0,0.0,0.0,1,0,37,49,75.5,1,44,5,0,0,28,2020-2021
Víctor Ruiz,6,es ESP,CB,32-053,90,0,0,0,0,0,0,0,0,75,0,4,2,0.0,0.0,0.0,0,0,58,65,89.2,2,45,0,0,0,28,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-148,90,0,1,0,0,1,1,0,0,73,2,3,1,0.5,0.5,0.4,2,2,52,59,88.1,1,40,0,0,0,28,2020-2021
Emerson,22,br BRA,RB,22-064,90,0,0,0,0,0,0,0,0,67,1,2,1,0.0,0.0,0.3,4,0,50,60,83.3,4,32,6,0,0,28,2020-2021
Claudio Bravo,25,cl CHI,GK,37-340,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,17,31,54.8,0,21,0,0,0,28,2020-2021
Dani Gómez,21,es ESP,FW,22-232,76,0,0,0,0,0,0,0,0,23,0,2,0,0.0,0.0,0.1,1,0,11,14,78.6,0,18,3,4,2,28,2020-2021
   Sergio León,7,es ESP,FW,32-072,14,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,2,0,0,0,28,2020-2021
Roger Martí,9,es ESP,FW,30-075,90,0,0,0,0,0,0,0,0,25,1,0,2,0.0,0.0,0.0,3,0,14,18,77.8,1,21,0,0,0,28,2020-2021
José Luis Morales,11,es ESP,LM,33-239,76,0,0,0,0,3,1,0,0,36,0,2,0,0.2,0.2,0.1,2,0,20,28,71.4,7,27,2,1,1,28,2020-2021
