player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-155,76,0,0,0,0,2,1,1,0,37,1,0,0,0.2,0.2,0.0,2,0,11,21,52.4,1,16,2,3,0,11,2018-2019
   Michael Santos,20,uy URU,FW,25-235,14,0,0,0,0,0,0,1,0,9,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,5,0,0,0,11,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,"AM,LM",20-128,90,0,0,0,0,2,0,0,0,56,1,0,0,0.1,0.1,0.1,2,0,32,43,74.4,5,25,0,4,3,11,2018-2019
Nabil El Zhar,10,ma MAR,AM,32-068,66,0,0,0,0,1,1,0,0,19,0,0,0,0.0,0.0,0.1,2,0,9,13,69.2,1,12,1,4,3,11,2018-2019
   Dani Ojeda,7,es ESP,"RM,AM",23-335,24,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,4,1,1,1,11,2018-2019
Recio,8,es ESP,CM,27-296,90,0,0,0,0,0,0,0,0,47,3,1,0,0.0,0.0,0.0,3,0,33,42,78.6,2,19,0,1,1,11,2018-2019
Rubén Pérez,21,es ESP,CM,29-191,90,0,0,0,0,0,0,0,0,48,5,1,1,0.0,0.0,0.1,2,0,32,43,74.4,1,19,0,0,0,11,2018-2019
Jonathan Silva,5,ar ARG,"WB,LB",24-127,90,0,0,0,0,0,0,1,0,57,1,0,0,0.0,0.0,0.1,2,0,35,50,70.0,3,27,3,2,1,11,2018-2019
Juanfran,2,es ESP,WB,30-053,71,0,0,0,0,0,0,0,0,38,1,2,0,0.0,0.0,0.0,0,0,18,31,58.1,3,13,2,2,1,11,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-162,19,1,0,0,0,1,1,0,0,10,0,0,0,1.0,1.0,0.0,1,0,6,8,75.0,0,5,0,0,0,11,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-048,90,0,0,0,0,1,0,0,0,42,0,1,1,0.1,0.1,0.0,0,0,22,35,62.9,2,16,0,0,0,11,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-017,90,0,0,0,0,0,0,0,0,55,4,2,1,0.0,0.0,0.0,0,0,27,38,71.1,2,18,0,0,0,11,2018-2019
Rodrigo Tarín,28,es ESP,"CB,RB",22-121,90,0,0,0,0,1,0,0,0,55,1,1,1,0.1,0.1,0.0,1,1,31,42,73.8,2,18,0,0,0,11,2018-2019
Iván Cuéllar,1,es ESP,GK,34-160,90,0,0,0,0,0,0,1,0,43,0,0,0,0.0,0.0,0.0,0,0,26,42,61.9,0,21,0,0,0,11,2018-2019
Gelson Martins,18,pt POR,FW,23-176,87,0,0,0,0,0,0,0,0,31,1,0,1,0.0,0.0,0.0,3,1,15,20,75.0,0,23,2,1,0,11,2018-2019
   Nikola Kalinić,9,hr CRO,FW,30-302,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,11,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-227,90,1,0,0,0,5,3,0,0,54,1,0,0,0.2,0.2,0.1,4,0,28,44,63.6,5,26,1,0,0,11,2018-2019
Thomas Lemar,11,fr FRA,LM,22-356,71,0,0,0,0,0,0,0,0,46,0,0,2,0.0,0.0,0.1,2,0,27,37,73.0,5,28,2,3,3,11,2018-2019
   Thomas Partey,5,gh GHA,"CM,LM",25-143,19,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,7,10,70.0,0,7,0,0,0,11,2018-2019
Saúl Ñíguez,8,es ESP,"CM,LM",23-347,90,0,0,0,0,0,0,0,0,66,8,0,1,0.0,0.0,0.0,0,0,41,54,75.9,4,33,2,2,1,11,2018-2019
Rodri,14,es ESP,CM,22-134,90,0,0,0,0,1,0,0,0,80,3,2,1,0.1,0.1,0.0,2,0,56,68,82.4,5,38,0,1,1,11,2018-2019
Ángel Correa,10,ar ARG,RM,23-239,64,0,0,0,0,0,0,0,0,30,2,0,1,0.0,0.0,0.0,0,0,10,19,52.6,0,22,1,4,3,11,2018-2019
   Vitolo,23,es ESP,RM,29-001,26,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,2,9,1,1,0,11,2018-2019
Filipe Luís,3,br BRA,LB,33-086,90,0,0,0,0,2,1,0,0,76,3,1,2,0.1,0.1,0.1,1,0,51,66,77.3,8,38,3,0,0,11,2018-2019
Lucas Hernández,21,fr FRA,CB,22-262,90,0,0,0,0,0,0,1,0,61,2,2,0,0.0,0.0,0.0,0,0,38,46,82.6,0,31,0,0,0,11,2018-2019
Stefan Savić,15,me MNE,CB,27-299,90,0,0,0,0,1,0,0,0,59,0,1,1,0.1,0.1,0.0,0,0,41,48,85.4,2,31,0,1,1,11,2018-2019
Santiago Arias,4,co COL,RB,26-294,90,0,0,0,0,0,0,0,0,60,3,1,0,0.0,0.0,0.0,4,1,36,56,64.3,4,27,2,0,0,11,2018-2019
Jan Oblak,13,si SVN,GK,25-300,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,15,28,53.6,0,17,0,0,0,11,2018-2019
Karim Benzema,9,fr FRA,FW,30-319,90,0,0,0,0,3,1,0,0,27,1,0,1,0.4,0.4,0.0,4,1,17,18,94.4,4,20,2,5,3,11,2018-2019
Marco Asensio,20,es ESP,LW,22-286,72,0,0,0,0,0,0,1,0,33,1,0,0,0.0,0.0,0.2,3,0,23,28,82.1,2,26,6,3,3,11,2018-2019
   Vinicius Júnior,28,br BRA,LW,18-114,18,1,0,0,0,1,1,0,0,11,0,1,0,0.0,0.0,0.0,1,1,8,9,88.9,1,8,2,0,0,11,2018-2019
Gareth Bale,11,wls WAL,RW,29-110,70,0,0,0,0,3,2,0,0,47,1,1,2,0.2,0.2,0.0,2,0,23,33,69.7,1,29,1,3,1,11,2018-2019
   Lucas Vázquez,17,es ESP,RW,27-125,20,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,11,15,73.3,2,16,1,1,0,11,2018-2019
Toni Kroos,8,de GER,LM,28-303,90,0,0,0,0,2,0,0,0,110,4,0,1,0.0,0.0,0.6,7,0,93,104,89.4,19,86,5,0,0,11,2018-2019
Casemiro,14,br BRA,CM,26-253,55,0,0,0,0,5,2,0,0,53,3,0,1,0.6,0.6,0.1,3,0,36,42,85.7,2,33,0,0,0,11,2018-2019
   Isco,22,es ESP,CM,26-196,35,0,1,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,1,1,21,31,67.7,4,23,5,0,0,11,2018-2019
Luka Modrić,10,hr CRO,RM,33-055,90,0,0,0,0,2,0,0,0,80,5,0,1,0.1,0.1,0.0,3,0,57,68,83.8,12,60,4,6,3,11,2018-2019
Sergio Reguilón,23,es ESP,LB,21-322,90,0,0,0,0,0,0,0,0,87,0,3,0,0.0,0.0,0.4,7,1,67,77,87.0,8,67,7,0,0,11,2018-2019
Sergio Ramos,4,es ESP,CB,32-218,90,1,0,1,1,0,0,0,0,91,1,3,2,0.8,0.0,0.0,1,0,70,78,89.7,7,64,1,0,0,11,2018-2019
Nacho,6,es ESP,CB,28-289,90,0,0,0,0,0,0,0,0,59,0,1,3,0.0,0.0,0.0,0,0,48,52,92.3,5,37,0,1,0,11,2018-2019
Álvaro Odriozola,19,es ESP,RB,22-324,90,0,0,0,0,0,0,0,0,62,1,0,2,0.0,0.0,0.0,1,0,42,50,84.0,0,37,5,4,0,11,2018-2019
Thibaut Courtois,25,be BEL,GK,26-176,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,14,19,73.7,0,11,0,0,0,11,2018-2019
Enes Ünal,9,tr TUR,FW,21-177,90,0,0,0,0,1,0,0,0,39,2,0,0,0.3,0.3,0.0,1,0,15,27,55.6,2,18,1,1,1,11,2018-2019
Leonardo Suárez,32,ar ARG,"FW,LM",22-218,75,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.3,3,0,12,20,60.0,2,14,0,1,0,11,2018-2019
   Óscar Plano,10,es ESP,LM,27-265,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,5,1,0,0,11,2018-2019
Toni Villa,19,es ESP,LM,23-300,68,0,0,0,0,3,1,0,0,36,2,0,0,0.1,0.1,0.3,4,0,21,24,87.5,2,29,2,6,4,11,2018-2019
   Daniele Verde,11,it ITA,FW,22-136,22,0,0,0,0,1,1,0,0,17,0,0,1,0.0,0.0,0.0,1,0,7,13,53.8,1,9,3,0,0,11,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-186,90,0,0,0,0,3,0,0,0,73,2,0,2,0.1,0.1,0.0,2,0,50,60,83.3,2,46,4,2,2,11,2018-2019
Míchel,21,es ESP,CM,30-097,90,0,0,0,0,0,0,0,0,71,0,2,1,0.0,0.0,0.2,7,0,58,67,86.6,6,41,1,0,0,11,2018-2019
Antoñito,18,es ESP,RM,30-314,90,0,0,0,0,1,0,0,0,30,0,1,1,0.3,0.3,0.0,1,0,19,25,76.0,0,16,3,0,0,11,2018-2019
Nacho,22,es ESP,LB,29-241,90,0,0,0,0,1,0,0,0,71,8,1,1,0.0,0.0,0.1,2,0,38,46,82.6,7,32,4,1,0,11,2018-2019
Fernando Calero,5,es ESP,CB,23-050,90,0,0,0,0,1,0,0,0,48,2,0,1,0.1,0.1,0.0,0,0,35,38,92.1,1,21,0,0,0,11,2018-2019
Kiko Olivas,4,es ESP,CB,30-074,90,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.0,0,0,36,38,94.7,1,25,0,0,0,11,2018-2019
Javi Moyano,17,es ESP,RB,32-253,84,0,0,0,0,1,0,0,0,35,0,1,1,0.1,0.1,0.0,2,0,21,29,72.4,1,14,0,0,0,11,2018-2019
   Duje Čop,20,hr CRO,RB,28-275,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,11,2018-2019
Jordi Masip,1,es ESP,GK,29-304,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,32,50,64.0,0,24,0,0,0,11,2018-2019
Rodrigo,19,es ESP,"FW,RM",27-242,90,0,0,0,0,7,3,0,0,35,1,1,2,0.7,0.7,0.0,4,0,17,23,73.9,3,21,3,2,1,11,2018-2019
Santi Mina,22,es ESP,FW,22-331,90,0,0,0,0,3,2,0,0,30,0,0,3,0.9,0.9,0.0,1,0,15,20,75.0,1,13,1,0,0,11,2018-2019
Gonçalo Guedes,7,pt POR,LM,21-339,90,0,0,0,0,5,2,0,0,72,0,1,1,0.5,0.5,0.2,7,0,37,60,61.7,12,51,11,4,3,11,2018-2019
Geoffrey Kondogbia,6,cf CTA,CM,25-261,90,0,0,0,0,3,0,1,0,84,4,2,2,0.1,0.1,0.0,5,0,64,73,87.7,9,56,1,2,2,11,2018-2019
Francis Coquelin,17,fr FRA,CM,27-174,83,0,0,0,0,1,1,1,0,68,0,4,0,0.0,0.0,0.1,6,0,54,62,87.1,5,41,1,2,1,11,2018-2019
