Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Joselu,9,es ESP,FW,33-025,90,0,0,0,0,5,2,0,0,43,1,0,0,0.8,0.8,0.0,2,0,19,27,70.4,3,19,0,3,0,30,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-320,90,0,0,0,0,3,2,0,0,24,0,0,0,0.2,0.2,0.0,5,0,14,15,93.3,5,13,1,2,1,30,2022-2023
Sergi Darder,10,es ESP,CM,29-120,90,0,0,0,0,1,0,0,0,58,2,0,2,0.1,0.1,0.6,3,0,32,50,64.0,7,32,1,3,2,30,2022-2023
José Gragera,15,es ESP,CM,22-142,64,0,0,0,0,0,0,0,0,34,4,0,1,0.0,0.0,0.0,1,0,22,27,81.5,2,11,0,0,0,30,2022-2023
   Keidi Bare,8,al ALB,CM,25-236,26,0,0,0,0,0,0,0,0,22,2,0,1,0.0,0.0,0.0,0,0,14,16,87.5,0,11,0,0,0,30,2022-2023
Nico Ribaudo,21,es ESP,CM,22-010,64,0,0,0,0,2,0,0,0,35,1,0,2,0.1,0.1,0.0,1,0,20,27,74.1,2,16,0,1,0,30,2022-2023
   Javi Puado,7,es ESP,CM,24-331,26,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.2,2,0,12,13,92.3,4,13,2,2,1,30,2022-2023
Adrià Pedrosa,3,es ESP,LB,24-343,54,0,0,0,0,0,0,0,0,30,2,0,0,0.0,0.0,0.0,0,0,11,18,61.1,0,16,2,3,0,30,2022-2023
   Aleix Vidal,22,es ESP,RB,33-243,36,0,0,0,0,0,0,1,0,23,0,0,0,0.0,0.0,0.0,0,0,16,20,80.0,3,15,2,2,1,30,2022-2023
Leandro Cabrera,4,uy URU,CB,31-308,77,0,0,0,0,1,1,1,0,54,1,0,1,0.0,0.0,0.0,1,0,28,47,59.6,6,25,2,0,0,30,2022-2023
   Denis Suárez,6,es ESP,CB,29-105,13,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,2,0,5,11,45.5,0,8,0,0,0,30,2022-2023
