Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Joselu,9,es ESP,FW,32-145,90,0,0,0,0,3,0,0,0,27,0,0,3,0.2,0.2,0.0,1,0,12,20,60.0,1,14,0,0,0,2,2022-2023
Nico Ribaudo,21,es ESP,LW,21-130,34,0,0,0,0,2,0,0,0,9,0,0,1,0.1,0.1,0.0,1,0,6,6,100.0,0,4,1,0,0,2,2022-2023
   Fernando Calero,5,es ESP,CB,26-339,56,0,0,0,0,0,0,0,0,70,1,0,0,0.0,0.0,0.0,1,0,62,65,95.4,6,52,3,0,0,2,2022-2023
Rubén,27,es ESP,"RW,RM",21-196,63,0,0,0,0,1,0,0,0,32,3,3,0,0.0,0.0,0.0,3,0,12,22,54.5,2,20,4,3,3,2,2022-2023
   Javi Puado,7,es ESP,LM,24-086,27,0,0,0,0,2,0,0,0,17,0,0,0,0.2,0.2,0.0,1,0,13,13,100.0,1,12,1,2,0,2,2022-2023
Sergi Darder,10,es ESP,"CM,LM",28-240,90,0,0,0,0,0,0,0,0,72,1,0,0,0.0,0.0,0.3,6,0,51,66,77.3,11,56,6,6,3,2,2022-2023
Vinicius Souza,12,br BRA,"CM,CB",23-063,90,0,0,0,0,1,0,0,0,69,3,4,0,0.0,0.0,0.0,3,0,53,59,89.8,9,41,0,0,0,2,2022-2023
Edu Expósito,20,es ESP,"RM,LM",26-018,76,0,0,0,0,2,1,0,0,46,1,0,0,0.1,0.1,0.1,2,0,27,36,75.0,5,27,0,0,0,2,2022-2023
   Keidi Bare,8,al ALB,RM,24-356,14,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,8,11,72.7,0,8,0,0,0,2,2022-2023
Brian Oliván,14,es ESP,LB,28-140,76,0,0,0,0,0,0,1,0,49,1,0,0,0.0,0.0,0.0,0,0,33,46,71.7,2,30,2,0,0,2,2022-2023
   Luca Koleosho,30,it ITA,LB,17-338,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,8,0,3,1,2,2022-2023
Leandro Cabrera,4,uy URU,CB,31-063,90,0,0,0,0,1,0,0,0,87,1,0,0,0.1,0.1,0.3,1,0,66,82,80.5,6,58,5,0,0,2,2022-2023
Sergi Gómez,24,es ESP,CB,30-144,29,0,0,0,0,1,0,0,1,15,0,0,0,0.3,0.3,0.0,1,0,12,14,85.7,1,10,0,0,0,2,2022-2023
Óscar Gil,2,es ESP,RB,25-115,90,0,0,0,0,0,0,1,0,41,0,0,0,0.0,0.0,0.0,1,0,27,36,75.0,3,21,1,1,0,2,2022-2023
Benjamin Lecomte,13,fr FRA,GK,31-115,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,15,0,0,0,2,2022-2023
Joselu,9,es ESP,FW,32-145,90,0,0,0,0,3,0,0,0,27,0,0,3,0.2,0.2,0.0,1,0,12,20,60.0,1,14,0,0,0,2,2022-2023
Nico Ribaudo,21,es ESP,LW,21-130,34,0,0,0,0,2,0,0,0,9,0,0,1,0.1,0.1,0.0,1,0,6,6,100.0,0,4,1,0,0,2,2022-2023
   Fernando Calero,5,es ESP,CB,26-339,56,0,0,0,0,0,0,0,0,70,1,0,0,0.0,0.0,0.0,1,0,62,65,95.4,6,52,3,0,0,2,2022-2023
Rubén,27,es ESP,"RW,RM",21-196,63,0,0,0,0,1,0,0,0,32,3,3,0,0.0,0.0,0.0,3,0,12,22,54.5,2,20,4,3,3,2,2022-2023
   Javi Puado,7,es ESP,LM,24-086,27,0,0,0,0,2,0,0,0,17,0,0,0,0.2,0.2,0.0,1,0,13,13,100.0,1,12,1,2,0,2,2022-2023
Sergi Darder,10,es ESP,"CM,LM",28-240,90,0,0,0,0,0,0,0,0,72,1,0,0,0.0,0.0,0.3,6,0,51,66,77.3,11,56,6,6,3,2,2022-2023
Vinicius Souza,12,br BRA,"CM,CB",23-063,90,0,0,0,0,1,0,0,0,69,3,4,0,0.0,0.0,0.0,3,0,53,59,89.8,9,41,0,0,0,2,2022-2023
Edu Expósito,20,es ESP,"RM,LM",26-018,76,0,0,0,0,2,1,0,0,46,1,0,0,0.1,0.1,0.1,2,0,27,36,75.0,5,27,0,0,0,2,2022-2023
   Keidi Bare,8,al ALB,RM,24-356,14,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,8,11,72.7,0,8,0,0,0,2,2022-2023
Brian Oliván,14,es ESP,LB,28-140,76,0,0,0,0,0,0,1,0,49,1,0,0,0.0,0.0,0.0,0,0,33,46,71.7,2,30,2,0,0,2,2022-2023
   Luca Koleosho,30,it ITA,LB,17-338,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,8,0,3,1,2,2022-2023
Leandro Cabrera,4,uy URU,CB,31-063,90,0,0,0,0,1,0,0,0,87,1,0,0,0.1,0.1,0.3,1,0,66,82,80.5,6,58,5,0,0,2,2022-2023
Sergi Gómez,24,es ESP,CB,30-144,29,0,0,0,0,1,0,0,1,15,0,0,0,0.3,0.3,0.0,1,0,12,14,85.7,1,10,0,0,0,2,2022-2023
Óscar Gil,2,es ESP,RB,25-115,90,0,0,0,0,0,0,1,0,41,0,0,0,0.0,0.0,0.0,1,0,27,36,75.0,3,21,1,1,0,2,2022-2023
Benjamin Lecomte,13,fr FRA,GK,31-115,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,15,0,0,0,2,2022-2023
Rafa Mir,12,es ESP,FW,25-062,62,0,0,0,0,4,1,0,0,20,0,0,0,0.7,0.7,0.0,2,0,8,13,61.5,0,9,2,1,0,2,2022-2023
   Youssef En-Nesyri,15,ma MAR,FW,25-079,28,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,1,0,3,4,75.0,0,4,0,0,0,2,2022-2023
Papu Gómez,24,ar ARG,LW,34-185,67,0,0,0,0,1,0,0,0,43,0,1,2,0.0,0.0,0.0,2,0,30,36,83.3,9,31,1,1,1,2,2022-2023
   Isco,22,es ESP,"LW,LM",30-120,23,0,0,0,0,0,0,1,0,15,2,0,0,0.0,0.0,0.0,1,0,10,11,90.9,1,11,0,0,0,2,2022-2023
Érik Lamela,17,ar ARG,"RW,LW",30-168,90,0,0,0,0,0,0,0,0,68,4,1,3,0.0,0.0,0.5,7,0,43,57,75.4,8,49,5,1,1,2,2022-2023
Óliver Torres,21,es ESP,LM,27-282,78,0,0,0,0,1,0,0,0,58,3,1,0,0.0,0.0,0.1,4,0,35,45,77.8,12,44,0,3,2,2,2022-2023
   Ivan Rakitić,10,hr CRO,"RM,LM",34-162,12,0,0,0,0,1,0,0,0,16,0,0,1,0.0,0.0,0.0,2,1,8,14,57.1,3,11,0,0,0,2,2022-2023
Fernando,20,br BRA,CM,35-025,90,0,0,0,0,0,0,0,0,50,3,0,0,0.0,0.0,0.0,2,0,36,45,80.0,1,29,0,0,0,2,2022-2023
Joan Jordán,8,es ESP,RM,28-044,63,0,0,0,0,0,0,0,0,36,2,0,0,0.0,0.0,0.1,3,0,22,30,73.3,4,18,1,0,0,2,2022-2023
   Lucas Ocampos,5,ar ARG,"RM,RW",28-039,27,0,0,0,0,1,0,1,0,12,1,0,0,0.0,0.0,0.0,0,0,8,9,88.9,2,9,1,1,0,2,2022-2023
Marcos Acuña,19,ar ARG,LB,30-295,77,0,0,0,0,2,0,0,1,67,2,1,0,0.1,0.1,0.8,6,0,46,59,78.0,3,39,1,2,1,2,2022-2023
   Alex Telles,3,br BRA,LB,29-247,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,3,10,30.0,0,8,0,1,1,2,2022-2023
Karim Rekik,4,nl NED,CB,27-260,90,1,0,0,0,3,1,0,0,47,0,3,1,0.6,0.6,0.0,1,0,37,38,97.4,1,34,1,0,0,2,2022-2023
Tanguy Nianzou,14,fr FRA,CB,20-073,90,0,0,0,0,2,0,0,0,51,1,1,0,0.3,0.3,0.0,1,0,42,47,89.4,5,33,0,0,0,2,2022-2023
Gonzalo Montiel,2,ar ARG,RB,25-230,90,0,0,0,0,2,0,1,0,83,0,1,1,0.1,0.1,0.0,3,1,58,72,80.6,4,48,2,2,1,2,2022-2023
Yassine Bounou,13,ma MAR,GK,31-136,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,31,34,91.2,0,19,0,0,0,2,2022-2023
Rafa Mir,12,es ESP,FW,25-062,62,0,0,0,0,4,1,0,0,20,0,0,0,0.7,0.7,0.0,2,0,8,13,61.5,0,9,2,1,0,2,2022-2023
   Youssef En-Nesyri,15,ma MAR,FW,25-079,28,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,1,0,3,4,75.0,0,4,0,0,0,2,2022-2023
Papu Gómez,24,ar ARG,LW,34-185,67,0,0,0,0,1,0,0,0,43,0,1,2,0.0,0.0,0.0,2,0,30,36,83.3,9,31,1,1,1,2,2022-2023
   Isco,22,es ESP,"LW,LM",30-120,23,0,0,0,0,0,0,1,0,15,2,0,0,0.0,0.0,0.0,1,0,10,11,90.9,1,11,0,0,0,2,2022-2023
Érik Lamela,17,ar ARG,"RW,LW",30-168,90,0,0,0,0,0,0,0,0,68,4,1,3,0.0,0.0,0.5,7,0,43,57,75.4,8,49,5,1,1,2,2022-2023
