Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Chris Ramos,16,es ESP,FW,26-226,76,1,0,0,0,4,1,1,0,26,3,1,1,0.8,0.8,0.1,3,1,5,9,55.6,1,13,0,3,0,4,2023-2024
   Álex Fernández,8,es ESP,FW,30-321,14,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,2,6,1,0,0,4,2023-2024
Roger Martí,21,es ESP,FW,32-241,89,0,0,0,0,3,0,0,0,27,1,0,2,0.2,0.2,0.0,0,0,9,15,60.0,0,18,2,1,1,4,2023-2024
   Álvaro Negredo,9,es ESP,FW,38-012,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,1,0,0,0,4,2023-2024
Darwin Machís,18,ve VEN,LM,30-206,77,2,0,1,1,4,1,0,0,46,2,0,1,0.8,0.1,0.0,4,1,25,36,69.4,5,27,2,1,0,4,2023-2024
   Maxi Gómez,25,uy URU,LM,27-018,13,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,6,0,0,0,4,2023-2024
Gonzalo Escalante,17,ar ARG,CM,30-158,90,0,1,0,0,1,0,0,0,31,2,2,1,0.1,0.1,0.0,2,1,18,22,81.8,1,11,0,0,0,4,2023-2024
Rubén Alcaraz,4,es ESP,CM,32-123,89,0,0,0,0,3,1,1,0,49,2,2,3,0.1,0.1,0.0,6,2,32,38,84.2,8,24,1,0,0,4,2023-2024
   José Mari,6,es ESP,CM,35-269,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,0,3,0,0,0,4,2023-2024
Iván Alejo,11,es ESP,RM,28-203,56,0,0,0,0,0,0,1,0,21,0,0,1,0.0,0.0,0.0,2,0,10,18,55.6,2,12,2,1,1,4,2023-2024
   Rubén Sobrino,7,es ESP,RM,31-092,34,0,0,0,0,1,0,0,0,16,2,1,0,0.0,0.0,0.0,0,0,10,11,90.9,1,9,1,0,0,4,2023-2024
Javi Hernández ,15,es ESP,LB,25-122,90,0,0,0,0,1,0,0,0,51,0,1,0,0.0,0.0,0.1,2,0,30,42,71.4,2,20,1,0,0,4,2023-2024
Fali,3,es ESP,CB,30-020,90,0,0,0,0,0,0,1,0,39,1,0,2,0.0,0.0,0.0,1,0,22,33,66.7,2,16,0,0,0,4,2023-2024
Luis Hernández,23,es ESP,CB,34-140,90,0,0,0,0,0,0,1,0,42,1,0,0,0.0,0.0,0.0,4,0,31,39,79.5,4,17,0,0,0,4,2023-2024
Isaac Carcelen,20,es ESP,RB,30-131,90,0,0,0,0,0,0,0,0,46,4,0,0,0.0,0.0,0.0,1,0,27,35,77.1,2,18,0,1,1,4,2023-2024
Jeremías Ledesma,1,ar ARG,GK,30-200,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,14,26,53.8,0,11,0,0,0,4,2023-2024
Chris Ramos,16,es ESP,FW,26-226,76,1,0,0,0,4,1,1,0,26,3,1,1,0.8,0.8,0.1,3,1,5,9,55.6,1,13,0,3,0,4,2023-2024
   Álex Fernández,8,es ESP,FW,30-321,14,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,2,6,1,0,0,4,2023-2024
