Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Carlos Bacca,9,co COL,FW,31-176,90,0,0,0,0,2,1,0,0,28,2,0,0,0.1,0.1,0.0,1,0,14,19,73.7,1,18,5,1,0,27,2017-2018
Dani Raba,28,es ESP,FW,22-125,45,0,0,0,0,0,0,1,0,19,1,1,0,0.0,0.0,0.0,2,0,9,13,69.2,0,13,1,1,1,27,2017-2018
   Enes Ünal,15,tr TUR,FW,20-297,45,0,0,0,0,1,0,0,0,15,0,0,2,0.0,0.0,0.0,0,0,6,7,85.7,0,6,0,1,0,27,2017-2018
Pablo Fornals,8,es ESP,AM,22-009,78,0,0,0,0,2,2,0,0,50,3,0,2,0.1,0.1,0.0,2,0,25,41,61.0,2,29,4,3,2,27,2017-2018
   Roger Martínez,24,co COL,AM,23-253,12,0,0,0,0,2,0,0,0,6,0,0,0,0.1,0.1,0.0,1,0,3,4,75.0,0,3,0,0,0,27,2017-2018
Manu Trigueros,14,es ESP,LM,26-137,90,0,0,0,0,1,0,0,0,75,2,1,1,0.0,0.0,0.2,4,0,47,63,74.6,7,40,4,3,3,27,2017-2018
Samu Castillejo,10,es ESP,RM,23-044,58,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.1,3,0,22,32,68.8,4,21,2,1,0,27,2017-2018
   Roberto Soriano,20,it ITA,RM,27-023,32,0,0,0,0,1,1,0,0,23,2,0,0,0.0,0.0,0.0,1,0,12,18,66.7,0,16,1,0,0,27,2017-2018
Rodri,16,es ESP,DM,21-254,90,0,0,0,0,1,1,0,0,90,3,2,0,0.0,0.0,0.0,5,0,66,78,84.6,8,45,2,1,1,27,2017-2018
Jaume Costa,11,es ESP,LB,29-350,90,0,0,0,0,1,0,1,0,64,2,0,1,0.0,0.0,0.1,1,0,45,59,76.3,5,39,5,0,0,27,2017-2018
Álvaro González,3,es ESP,CB,28-054,90,0,0,0,0,1,0,0,0,75,0,1,2,0.1,0.1,0.1,3,0,54,62,87.1,7,38,1,0,0,27,2017-2018
Daniele Bonera,23,it ITA,CB,36-276,90,0,0,0,0,0,0,1,0,74,1,1,0,0.0,0.0,0.0,1,0,61,68,89.7,8,48,3,0,0,27,2017-2018
Mario Gaspar,2,es ESP,RB,27-099,90,0,0,0,0,2,0,1,0,85,3,5,2,0.1,0.1,0.0,1,0,49,64,76.6,5,37,7,2,0,27,2017-2018
Sergio Asenjo,1,es ESP,GK,28-248,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,21,81.0,0,5,0,0,0,27,2017-2018
Carlos Bacca,9,co COL,FW,31-176,90,0,0,0,0,2,1,0,0,28,2,0,0,0.1,0.1,0.0,1,0,14,19,73.7,1,18,5,1,0,27,2017-2018
Dani Raba,28,es ESP,FW,22-125,45,0,0,0,0,0,0,1,0,19,1,1,0,0.0,0.0,0.0,2,0,9,13,69.2,0,13,1,1,1,27,2017-2018
   Enes Ünal,15,tr TUR,FW,20-297,45,0,0,0,0,1,0,0,0,15,0,0,2,0.0,0.0,0.0,0,0,6,7,85.7,0,6,0,1,0,27,2017-2018
Pablo Fornals,8,es ESP,AM,22-009,78,0,0,0,0,2,2,0,0,50,3,0,2,0.1,0.1,0.0,2,0,25,41,61.0,2,29,4,3,2,27,2017-2018
   Roger Martínez,24,co COL,AM,23-253,12,0,0,0,0,2,0,0,0,6,0,0,0,0.1,0.1,0.0,1,0,3,4,75.0,0,3,0,0,0,27,2017-2018
Manu Trigueros,14,es ESP,LM,26-137,90,0,0,0,0,1,0,0,0,75,2,1,1,0.0,0.0,0.2,4,0,47,63,74.6,7,40,4,3,3,27,2017-2018
Samu Castillejo,10,es ESP,RM,23-044,58,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.1,3,0,22,32,68.8,4,21,2,1,0,27,2017-2018
   Roberto Soriano,20,it ITA,RM,27-023,32,0,0,0,0,1,1,0,0,23,2,0,0,0.0,0.0,0.0,1,0,12,18,66.7,0,16,1,0,0,27,2017-2018
Rodri,16,es ESP,DM,21-254,90,0,0,0,0,1,1,0,0,90,3,2,0,0.0,0.0,0.0,5,0,66,78,84.6,8,45,2,1,1,27,2017-2018
