Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-046,90,1,0,0,0,4,2,1,0,30,0,0,0,0.7,0.7,0.0,3,1,18,23,78.3,2,13,4,0,0,7,2017-2018
Pione Sisto,11,dk DEN,LW,22-237,72,1,0,0,0,2,2,0,0,37,0,0,0,0.8,0.8,0.0,3,0,27,32,84.4,4,31,1,4,1,7,2017-2018
   Emre Mor,21,tr TUR,LW,20-067,18,0,0,0,0,0,0,1,0,5,0,1,1,0.0,0.0,0.0,2,2,1,1,100.0,0,3,0,2,1,7,2017-2018
Iago Aspas,10,es ESP,RW,30-059,90,0,0,0,0,3,1,0,0,51,1,1,0,0.5,0.5,0.3,6,0,36,44,81.8,7,26,2,2,1,7,2017-2018
Jozabed,16,es ESP,LM,26-205,90,0,1,0,0,0,0,0,0,58,2,0,0,0.0,0.0,0.1,2,1,44,52,84.6,10,29,0,1,0,7,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-308,90,0,0,0,0,0,0,0,0,67,3,2,1,0.0,0.0,0.0,0,0,54,61,88.5,7,37,2,3,3,7,2017-2018
Daniel Wass,18,dk DEN,RM,28-121,90,1,1,0,0,2,1,0,0,51,0,0,0,0.1,0.1,0.7,3,2,33,42,78.6,1,28,2,1,0,7,2017-2018
Jonny Castro,19,es ESP,LB,23-210,90,0,0,0,0,1,1,0,0,48,1,2,1,0.0,0.0,0.0,0,0,31,41,75.6,2,19,1,1,0,7,2017-2018
Andreu Fontàs,3,es ESP,CB,27-319,57,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,1,0,67,71,94.4,5,42,0,0,0,7,2017-2018
   Facundo Roncaglia,24,ar ARG,CB,30-231,33,0,0,0,0,2,1,0,0,22,1,1,1,0.2,0.2,0.0,1,0,16,18,88.9,1,13,1,0,0,7,2017-2018
Sergi Gómez,20,es ESP,CB,25-185,90,0,0,0,0,1,0,0,0,96,2,2,0,0.1,0.1,0.4,3,0,84,89,94.4,7,58,0,0,0,7,2017-2018
Hugo Mallo,2,es ESP,RB,26-099,64,0,0,0,0,1,1,0,0,78,2,0,0,0.1,0.1,0.0,0,0,52,68,76.5,1,39,0,1,0,7,2017-2018
   Gustavo Cabral,22,ar ARG,RB,31-350,26,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,19,20,95.0,0,12,0,0,0,7,2017-2018
Rubén Blanco,13,es ESP,GK,22-066,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,14,29,48.3,0,18,0,0,0,7,2017-2018
Maxi Gómez,7,uy URU,FW,21-046,90,1,0,0,0,4,2,1,0,30,0,0,0,0.7,0.7,0.0,3,1,18,23,78.3,2,13,4,0,0,7,2017-2018
Pione Sisto,11,dk DEN,LW,22-237,72,1,0,0,0,2,2,0,0,37,0,0,0,0.8,0.8,0.0,3,0,27,32,84.4,4,31,1,4,1,7,2017-2018
   Emre Mor,21,tr TUR,LW,20-067,18,0,0,0,0,0,0,1,0,5,0,1,1,0.0,0.0,0.0,2,2,1,1,100.0,0,3,0,2,1,7,2017-2018
Iago Aspas,10,es ESP,RW,30-059,90,0,0,0,0,3,1,0,0,51,1,1,0,0.5,0.5,0.3,6,0,36,44,81.8,7,26,2,2,1,7,2017-2018
Jozabed,16,es ESP,LM,26-205,90,0,1,0,0,0,0,0,0,58,2,0,0,0.0,0.0,0.1,2,1,44,52,84.6,10,29,0,1,0,7,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-308,90,0,0,0,0,0,0,0,0,67,3,2,1,0.0,0.0,0.0,0,0,54,61,88.5,7,37,2,3,3,7,2017-2018
Daniel Wass,18,dk DEN,RM,28-121,90,1,1,0,0,2,1,0,0,51,0,0,0,0.1,0.1,0.7,3,2,33,42,78.6,1,28,2,1,0,7,2017-2018
Jonny Castro,19,es ESP,LB,23-210,90,0,0,0,0,1,1,0,0,48,1,2,1,0.0,0.0,0.0,0,0,31,41,75.6,2,19,1,1,0,7,2017-2018
Andreu Fontàs,3,es ESP,CB,27-319,57,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,1,0,67,71,94.4,5,42,0,0,0,7,2017-2018
   Facundo Roncaglia,24,ar ARG,CB,30-231,33,0,0,0,0,2,1,0,0,22,1,1,1,0.2,0.2,0.0,1,0,16,18,88.9,1,13,1,0,0,7,2017-2018
Sergi Gómez,20,es ESP,CB,25-185,90,0,0,0,0,1,0,0,0,96,2,2,0,0.1,0.1,0.4,3,0,84,89,94.4,7,58,0,0,0,7,2017-2018
Hugo Mallo,2,es ESP,RB,26-099,64,0,0,0,0,1,1,0,0,78,2,0,0,0.1,0.1,0.0,0,0,52,68,76.5,1,39,0,1,0,7,2017-2018
   Gustavo Cabral,22,ar ARG,RB,31-350,26,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,19,20,95.0,0,12,0,0,0,7,2017-2018
Rubén Blanco,13,es ESP,GK,22-066,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,14,29,48.3,0,18,0,0,0,7,2017-2018
Lucas Pérez,7,es ESP,"FW,AM",29-020,90,1,0,0,0,4,2,0,0,35,0,0,0,0.4,0.4,0.4,5,0,20,29,69.0,2,17,0,1,0,7,2017-2018
Federico Valverde,17,uy URU,LW,19-070,83,0,0,0,0,2,2,0,0,47,1,2,0,0.3,0.3,0.0,0,0,28,35,80.0,3,24,2,1,0,7,2017-2018
   Zakaria Bakkali,18,be BEL,LW,21-247,7,0,0,0,0,0,0,1,0,7,0,1,0,0.0,0.0,0.0,1,0,3,5,60.0,1,5,1,0,0,7,2017-2018
