player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-183,90,0,0,0,0,3,2,0,0,19,2,0,0,0.2,0.2,0.2,3,0,6,12,50.0,1,8,0,1,1,32,2017-2018
Borja García,24,es ESP,AM,27-162,45,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,0,0,9,15,60.0,0,13,0,0,0,32,2017-2018
   Aday,11,es ESP,"LB,AM",30-118,45,0,0,0,0,0,0,1,0,33,0,1,0,0.0,0.0,0.0,1,0,25,31,80.6,1,21,2,0,0,32,2017-2018
Portu,9,es ESP,"AM,RM",25-327,90,0,0,0,0,2,1,1,0,21,2,1,0,0.1,0.1,0.0,4,0,7,13,53.8,1,19,2,3,0,32,2017-2018
Álex Granell,6,es ESP,CM,29-254,90,0,0,0,0,2,1,1,0,73,3,2,2,0.1,0.1,0.0,1,0,47,66,71.2,11,45,2,3,3,32,2017-2018
Pere Pons,8,es ESP,CM,25-052,90,0,0,0,0,0,0,0,0,45,0,1,3,0.0,0.0,0.0,1,0,29,36,80.6,3,29,1,1,0,32,2017-2018
Johan Mojica,3,co COL,"WB,LM",25-235,85,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.1,1,0,17,37,45.9,0,30,3,0,0,32,2017-2018
   Kévin Soni,27,cm CMR,LM,19-361,5,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,3,1,1,0,32,2017-2018
Pablo Maffeo,25,es ESP,WB,20-275,45,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.0,0,0,16,24,66.7,1,13,1,0,0,32,2017-2018
   Anthony Lozano,19,hn HON,"FW,WB",24-353,45,0,0,0,0,3,1,0,0,15,1,0,1,0.3,0.3,0.0,0,0,4,9,44.4,0,6,1,0,0,32,2017-2018
