Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Adrián López,15,es ESP,"FW,LW",30-099,90,0,0,0,0,4,2,0,0,37,1,0,1,0.2,0.2,0.1,5,0,22,25,88.0,6,31,4,4,1,33,2017-2018
Lucas Pérez,7,es ESP,FW,29-219,90,0,0,0,0,3,1,0,0,33,0,0,1,0.2,0.2,0.5,8,0,17,23,73.9,3,23,3,0,0,33,2017-2018
Michael Krohn-Dehli,14,dk DEN,AM,34-315,35,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,10,12,83.3,2,9,0,0,0,33,2017-2018
   Emre Çolak,8,tr TUR,AM,26-332,55,0,0,0,0,3,2,0,0,41,1,3,2,0.1,0.1,0.2,5,0,23,32,71.9,7,29,3,1,1,33,2017-2018
Pedro Mosquera,5,es ESP,"LM,DM",29-361,82,0,0,0,0,3,1,0,0,39,4,1,2,0.5,0.5,0.0,4,0,21,26,80.8,3,27,1,0,0,33,2017-2018
   Federico Valverde,17,uy URU,DM,19-269,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0,33,2017-2018
Celso Borges,22,cr CRC,"RM,DM",29-325,90,0,0,0,0,4,0,0,0,53,3,1,6,0.2,0.2,0.1,6,0,28,40,70.0,6,30,4,2,2,33,2017-2018
Guilherme,20,br BRA,DM,27-012,79,0,0,0,0,2,0,0,0,50,3,0,1,0.0,0.0,0.0,4,0,33,39,84.6,6,23,0,0,0,33,2017-2018
   Zakaria Bakkali,18,be BEL,"RW,LM",22-081,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0,33,2017-2018
Luisinho,16,pt POR,LB,32-347,90,0,0,0,0,0,0,0,0,55,2,4,1,0.0,0.0,0.0,3,0,37,45,82.2,6,31,2,3,3,33,2017-2018
Fabian Schär,24,ch SUI,CB,26-118,90,0,0,0,0,0,0,0,0,35,6,0,2,0.0,0.0,0.0,1,0,21,24,87.5,0,12,1,0,0,33,2017-2018
Raúl Albentosa,6,es ESP,CB,29-222,90,0,0,0,0,2,0,0,0,45,1,0,3,0.3,0.3,0.0,0,0,18,31,58.1,0,20,0,0,0,33,2017-2018
Juanfran,2,es ESP,RB,29-218,90,0,0,0,0,1,0,0,0,55,2,1,0,0.0,0.0,0.5,4,0,29,42,69.0,1,32,6,4,3,33,2017-2018
Rubén,13,es ESP,GK,33-299,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,21,30,70.0,0,12,0,0,0,33,2017-2018
Adrián López,15,es ESP,"FW,LW",30-099,90,0,0,0,0,4,2,0,0,37,1,0,1,0.2,0.2,0.1,5,0,22,25,88.0,6,31,4,4,1,33,2017-2018
Lucas Pérez,7,es ESP,FW,29-219,90,0,0,0,0,3,1,0,0,33,0,0,1,0.2,0.2,0.5,8,0,17,23,73.9,3,23,3,0,0,33,2017-2018
Michael Krohn-Dehli,14,dk DEN,AM,34-315,35,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,10,12,83.3,2,9,0,0,0,33,2017-2018
   Emre Çolak,8,tr TUR,AM,26-332,55,0,0,0,0,3,2,0,0,41,1,3,2,0.1,0.1,0.2,5,0,23,32,71.9,7,29,3,1,1,33,2017-2018
Pedro Mosquera,5,es ESP,"LM,DM",29-361,82,0,0,0,0,3,1,0,0,39,4,1,2,0.5,0.5,0.0,4,0,21,26,80.8,3,27,1,0,0,33,2017-2018
