player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-094,65,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,1,0,11,14,78.6,0,9,0,0,0,31,2020-2021
   Loren Morón,16,es ESP,"FW,LW",27-112,25,0,0,0,0,1,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,1,0,31,2020-2021
Cristian Tello,11,es ESP,LW,29-253,65,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,22,25,88.0,2,21,2,2,2,31,2020-2021
   Diego Lainez,20,mx MEX,"RW,LW",20-316,25,0,0,0,0,1,1,0,0,8,0,1,0,0.1,0.1,0.0,0,0,5,5,100.0,2,7,1,0,0,31,2020-2021
Aitor Ruibal,24,es ESP,RW,25-030,77,0,0,0,0,3,1,0,0,34,0,0,1,0.1,0.1,0.0,2,0,19,24,79.2,4,18,3,6,5,31,2020-2021
   Andrés Guardado,18,mx MEX,"DM,LW",34-205,13,0,0,0,0,0,0,1,0,10,0,1,0,0.0,0.0,0.0,1,0,6,9,66.7,1,7,1,0,0,31,2020-2021
Nabil Fekir,8,fr FRA,AM,27-277,10,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,4,0,0,0,31,2020-2021
Sergio Canales,10,es ESP,"DM,FW",30-064,86,0,0,0,0,0,0,0,0,51,2,0,0,0.0,0.0,0.0,1,0,41,48,85.4,5,40,2,3,2,31,2020-2021
   Paul Akouokou,4,ci CIV,DM,23-122,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,31,2020-2021
Guido Rodríguez,21,ar ARG,DM,27-009,90,0,0,0,0,1,0,1,0,59,3,2,2,0.0,0.0,0.1,2,0,36,47,76.6,2,32,0,3,3,31,2020-2021
Juan Miranda,33,es ESP,LB,21-092,90,0,0,0,0,0,0,0,0,57,0,1,1,0.0,0.0,0.0,2,0,34,45,75.6,4,28,2,0,0,31,2020-2021
Marc Bartra,5,es ESP,CB,30-096,90,0,0,0,0,0,0,0,0,42,2,5,1,0.0,0.0,0.1,1,0,24,29,82.8,1,21,1,1,1,31,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-181,90,0,0,0,0,0,0,0,0,34,4,3,2,0.0,0.0,0.0,0,0,16,21,76.2,0,17,0,1,1,31,2020-2021
Emerson,22,br BRA,RB,22-097,90,0,0,0,0,0,0,0,0,55,0,2,1,0.0,0.0,0.0,0,0,36,46,78.3,1,29,2,1,0,31,2020-2021
Claudio Bravo,25,cl CHI,GK,38-008,90,0,0,0,0,0,0,1,0,46,0,0,0,0.0,0.0,0.0,0,0,21,41,51.2,0,23,0,0,0,31,2020-2021
Asier Villalibre,20,es ESP,FW,23-203,90,0,0,0,0,4,0,0,0,29,1,1,0,0.2,0.2,0.2,3,0,12,18,66.7,2,13,0,0,0,31,2020-2021
