Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Raúl de Tomás,11,es ESP,FW,27-209,90,1,0,0,0,1,1,1,0,23,0,0,0,0.5,0.5,0.0,0,0,13,17,76.5,1,13,1,0,0,37,2021-2022
Javi Puado,9,es ESP,FW,23-354,67,0,0,0,0,1,0,0,0,24,1,0,0,0.1,0.1,0.0,0,0,19,19,100.0,0,22,0,2,1,37,2021-2022
   Adri Embarba,23,es ESP,FW,30-007,23,0,0,0,0,0,0,0,0,8,1,0,1,0.0,0.0,0.1,1,0,2,4,50.0,0,4,0,1,0,37,2021-2022
Tonny Vilhena,19,nl NED,LM,27-131,86,0,0,0,0,0,0,0,0,32,0,2,3,0.0,0.0,0.0,2,0,16,23,69.6,3,16,0,2,2,37,2021-2022
   Dídac Vilà,17,es ESP,"LB,LM",32-339,4,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,37,2021-2022
Fran Mérida,8,es ESP,CM,32-071,67,0,0,0,0,0,0,1,0,39,2,1,0,0.0,0.0,0.0,1,0,26,38,68.4,3,24,0,4,4,37,2021-2022
   Daniel Villahermosa,40,es ESP,CM,21-132,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,9,1,1,1,37,2021-2022
Sergi Darder,10,es ESP,CM,28-143,90,0,0,0,0,1,1,1,0,49,0,0,0,0.0,0.0,0.0,0,0,33,42,78.6,1,37,4,0,0,37,2021-2022
Óscar Melendo,14,es ESP,RM,24-264,57,0,0,0,0,0,0,0,0,30,2,0,1,0.0,0.0,0.0,1,0,22,22,100.0,2,21,1,2,0,37,2021-2022
   Nico Ribaudo,21,es ESP,RM,21-033,33,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,0,0,14,14,100.0,1,15,1,4,4,37,2021-2022
