Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,FW,24-116,69,1,0,0,0,1,1,0,0,18,0,0,1,1.0,1.0,0.0,1,0,6,8,75.0,1,9,1,4,0,7,2021-2022
   Rafa Mir,12,es ESP,FW,24-099,21,1,0,0,0,1,1,0,0,6,0,0,0,0.2,0.2,0.0,0,0,3,5,60.0,0,3,0,0,0,7,2021-2022
Lucas Ocampos,5,ar ARG,LW,27-076,79,0,0,0,0,3,1,0,0,54,3,0,0,0.1,0.1,0.0,0,0,24,36,66.7,1,32,2,3,1,7,2021-2022
   Karim Rekik,4,nl NED,LB,26-297,11,0,1,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.2,2,1,4,4,100.0,3,4,0,0,0,7,2021-2022
Suso,7,es ESP,RW,27-310,55,0,0,0,0,1,1,0,0,38,2,0,0,0.2,0.2,0.0,3,1,26,33,78.8,3,28,2,3,1,7,2021-2022
   Érik Lamela,17,ar ARG,RW,29-205,35,0,0,0,0,1,1,1,0,13,2,0,0,0.1,0.1,0.0,1,0,5,6,83.3,2,10,2,2,1,7,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-199,55,0,0,0,0,2,0,1,0,55,2,1,0,0.1,0.1,0.0,2,0,41,48,85.4,6,36,0,1,0,7,2021-2022
   Fernando,25,br BRA,"LM,CM",34-062,35,0,0,0,0,0,0,0,0,18,0,2,0,0.0,0.0,0.0,1,0,10,12,83.3,0,8,0,1,0,7,2021-2022
Thomas Delaney,18,dk DEN,CM,30-022,64,0,0,0,0,0,0,2,1,52,1,0,0,0.0,0.0,0.0,0,0,44,49,89.8,7,40,1,0,0,7,2021-2022
Joan Jordán,8,es ESP,RM,27-081,90,0,0,0,0,2,0,0,0,67,1,2,1,0.0,0.0,0.0,1,0,53,61,86.9,5,46,0,0,0,7,2021-2022
Marcos Acuña,19,ar ARG,"LB,LM",29-332,90,0,0,0,0,0,0,0,0,75,3,0,2,0.0,0.0,0.3,5,0,55,67,82.1,6,51,4,4,4,7,2021-2022
Diego Carlos,20,br BRA,CB,28-194,90,0,0,0,0,1,0,0,0,61,2,1,2,0.1,0.1,0.0,3,1,47,50,94.0,5,47,1,1,0,7,2021-2022
Jules Koundé,23,fr FRA,CB,22-317,90,0,0,0,0,0,0,0,0,63,0,1,0,0.0,0.0,0.0,0,0,49,54,90.7,1,46,2,0,0,7,2021-2022
Jesús Navas,16,es ESP,RB,35-308,90,0,1,0,0,0,0,0,0,71,1,0,1,0.0,0.0,1.1,4,1,46,62,74.2,3,41,4,1,1,7,2021-2022
Yassine Bounou,13,ma MAR,GK,30-173,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,18,0,0,0,7,2021-2022
Youssef En-Nesyri,15,ma MAR,FW,24-116,69,1,0,0,0,1,1,0,0,18,0,0,1,1.0,1.0,0.0,1,0,6,8,75.0,1,9,1,4,0,7,2021-2022
   Rafa Mir,12,es ESP,FW,24-099,21,1,0,0,0,1,1,0,0,6,0,0,0,0.2,0.2,0.0,0,0,3,5,60.0,0,3,0,0,0,7,2021-2022
Lucas Ocampos,5,ar ARG,LW,27-076,79,0,0,0,0,3,1,0,0,54,3,0,0,0.1,0.1,0.0,0,0,24,36,66.7,1,32,2,3,1,7,2021-2022
