Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Raúl de Tomás,11,es ESP,FW,27-085,90,1,0,1,1,5,1,1,0,36,0,1,0,1.1,0.3,0.0,3,0,17,23,73.9,5,21,1,1,0,20,2021-2022
Loren Morón,16,es ESP,FW,28-011,57,0,0,0,0,2,0,0,0,20,1,0,0,0.0,0.0,0.0,1,0,6,8,75.0,0,8,0,1,1,20,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-274,33,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,7,14,50.0,1,10,0,1,0,20,2021-2022
Javi Puado,9,es ESP,"LM,RM,FW",23-230,84,0,0,0,0,1,0,0,0,39,0,1,1,0.0,0.0,0.0,0,0,23,29,79.3,4,21,4,2,1,20,2021-2022
   Jofre,29,es ESP,RM,20-207,6,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,1,0,0,1,0.0,0,2,0,0,0,20,2021-2022
Manu Morlanes,6,es ESP,CM,22-363,90,0,0,0,0,0,0,0,0,60,3,1,0,0.0,0.0,0.0,1,0,42,51,82.4,4,32,4,1,1,20,2021-2022
Keidi Bare,20,al ALB,CM,24-135,84,0,0,0,0,0,0,1,0,64,0,0,1,0.0,0.0,0.0,1,1,49,60,81.7,9,26,1,1,0,20,2021-2022
   Fran Mérida,8,es ESP,CM,31-312,6,0,0,0,0,0,0,1,0,9,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,2,4,0,0,0,20,2021-2022
Adri Embarba,23,es ESP,RM,29-248,66,0,0,0,0,1,0,0,0,42,0,1,1,0.0,0.0,0.0,1,0,21,35,60.0,3,16,3,2,1,20,2021-2022
   Landry Dimata,18,be BEL,FW,24-131,24,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,0,6,0,1,1,20,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-242,90,0,0,0,0,0,0,1,0,47,1,0,2,0.0,0.0,0.0,5,0,29,38,76.3,3,17,2,2,2,20,2021-2022
Leandro Cabrera,4,uy URU,CB,30-207,90,0,0,0,0,0,0,0,0,87,0,1,0,0.0,0.0,0.1,4,1,54,79,68.4,3,40,0,0,0,20,2021-2022
Sergi Gómez,24,es ESP,CB,29-288,90,0,0,0,0,0,0,0,0,79,1,2,1,0.0,0.0,0.0,0,0,65,70,92.9,3,34,0,0,0,20,2021-2022
Aleix Vidal,22,es ESP,RB,32-142,57,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,1,0,34,43,79.1,3,22,0,0,0,20,2021-2022
   Óscar Gil,12,es ESP,RB,24-259,33,0,0,0,0,0,0,0,0,30,2,1,0,0.0,0.0,0.0,1,0,20,25,80.0,3,8,1,0,0,20,2021-2022
Joan García,34,es ESP,GK,20-251,90,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,1,0,22,26,84.6,1,18,0,0,0,20,2021-2022
Raúl de Tomás,11,es ESP,FW,27-085,90,1,0,1,1,5,1,1,0,36,0,1,0,1.1,0.3,0.0,3,0,17,23,73.9,5,21,1,1,0,20,2021-2022
