player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Raúl García,22,es ESP,FW,35-104,71,1,0,0,0,1,1,0,0,15,0,0,0,0.6,0.6,0.0,0,0,8,13,61.5,0,10,0,0,0,10,2021-2022
   Oihan Sancet,8,es ESP,FW,21-181,19,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,2,0,3,5,60.0,0,2,0,0,0,10,2021-2022
Iñaki Williams,9,gh GHA,FW,27-130,71,0,1,0,0,1,0,0,0,17,0,0,1,0.1,0.1,0.6,1,1,8,12,66.7,0,9,0,1,1,10,2021-2022
   Asier Villalibre,20,es ESP,FW,24-023,19,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,10,2021-2022
Iker Muniain,10,es ESP,LM,28-308,87,1,0,1,1,1,0,0,0,63,0,0,0,0.8,0.0,0.5,13,1,45,58,77.6,8,39,4,5,2,10,2021-2022
   Nico Williams,30,es ESP,LM,19-103,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,1,0,0,10,2021-2022
Dani García,14,es ESP,CM,31-152,89,0,0,0,0,2,0,0,0,41,1,0,1,0.1,0.1,0.0,0,0,32,37,86.5,4,21,2,0,0,10,2021-2022
   Mikel Vesga,6,es ESP,CM,28-155,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,1,0,0,0,10,2021-2022
Unai Vencedor Paris,16,es ESP,CM,20-342,90,0,0,0,0,0,0,0,0,76,0,3,4,0.0,0.0,0.0,3,1,57,69,82.6,10,40,2,3,3,10,2021-2022
Álex Berenguer,7,es ESP,RM,26-111,86,0,0,0,1,3,1,0,0,55,1,0,2,0.9,0.1,0.0,3,0,32,44,72.7,0,29,3,2,1,10,2021-2022
   Oier Zarraga,19,es ESP,RM,22-292,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,10,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-236,90,0,0,0,0,0,0,0,0,47,2,2,0,0.0,0.0,0.0,0,0,35,39,89.7,3,22,1,0,0,10,2021-2022
Iñigo Martínez,4,es ESP,CB,30-159,90,0,0,0,0,2,2,0,0,66,1,2,1,0.2,0.2,0.0,2,1,53,59,89.8,9,52,1,0,0,10,2021-2022
Daniel Vivian,12,es ESP,CB,22-100,90,0,0,0,0,0,0,0,0,75,0,0,1,0.0,0.0,0.0,0,0,61,66,92.4,3,44,0,0,0,10,2021-2022
Iñigo Lekue,15,es ESP,RB,28-172,90,0,0,0,0,2,1,0,0,77,0,1,1,0.0,0.0,0.0,2,0,56,70,80.0,8,43,3,2,0,10,2021-2022
