player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Artem Dovbyk,9,ua UKR,FW,26-094,60,1,1,1,1,3,1,0,0,19,0,0,0,1.1,0.3,0.2,1,1,10,13,76.9,1,8,0,1,1,6,2023-2024
   Cristhian Stuani,7,uy URU,FW,36-346,30,0,0,0,0,2,0,0,0,11,1,0,0,0.7,0.7,0.1,2,0,5,7,71.4,0,5,0,0,0,6,2023-2024
Sávio,16,br BRA,LM,19-166,75,1,1,0,0,3,2,0,0,39,1,0,0,0.3,0.3,0.9,8,4,25,31,80.6,4,29,7,3,2,6,2023-2024
   Pablo Torre,18,es ESP,CM,20-173,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,1,0,0,6,2023-2024
Iván Martín,23,es ESP,CM,24-221,90,1,0,0,0,3,1,1,0,61,2,0,0,0.4,0.4,0.1,2,1,47,52,90.4,1,26,0,0,0,6,2023-2024
Yangel Herrera,21,ve VEN,CM,25-252,73,1,0,0,0,4,2,0,0,45,2,1,3,0.4,0.4,0.1,4,2,31,32,96.9,2,19,0,1,1,6,2023-2024
   Valery Fernández,11,es ESP,LM,23-304,17,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,6,2023-2024
Viktor Tsyhankov,8,ua UKR,RM,25-312,60,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.1,3,0,32,33,97.0,3,21,2,1,0,6,2023-2024
   Portu,24,es ESP,RM,31-125,30,0,0,0,0,1,0,0,0,9,0,0,1,0.1,0.1,0.0,1,0,2,5,40.0,0,4,0,1,0,6,2023-2024
Aleix García,14,es ESP,DM,26-087,90,0,0,0,0,3,1,0,0,108,1,2,2,0.1,0.1,0.3,8,1,91,99,91.9,16,55,2,0,0,6,2023-2024
Daley Blind,17,nl NED,LB,33-198,90,0,1,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.1,4,0,59,67,88.1,7,39,0,0,0,6,2023-2024
David López,5,es ESP,CB,33-349,90,1,0,0,0,1,1,0,0,61,0,0,0,0.1,0.1,0.0,1,0,51,57,89.5,2,28,1,0,0,6,2023-2024
Eric García,25,es ESP,CB,22-257,64,0,0,0,0,1,0,0,0,68,1,1,2,0.1,0.1,0.0,1,0,55,60,91.7,8,36,4,0,0,6,2023-2024
   Juanpe,15,es ESP,CB,32-146,26,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,11,12,91.7,0,7,1,0,0,6,2023-2024
Yan Couto,20,br BRA,RB,21-112,90,0,0,0,0,1,0,0,0,67,2,0,0,0.0,0.0,0.1,4,1,43,57,75.4,2,33,6,6,2,6,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-264,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,21,33,63.6,0,21,0,0,0,6,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-152,77,1,0,1,1,1,1,0,0,32,0,0,0,0.8,0.0,0.1,2,0,16,22,72.7,0,16,0,2,0,6,2023-2024
   Abdón Prats,9,es ESP,FW,30-290,13,2,0,0,0,4,3,0,0,12,1,0,0,0.6,0.6,0.0,2,1,7,7,100.0,1,7,0,1,0,6,2023-2024
Sergi Darder,10,es ESP,"LM,DM,AM",29-275,90,0,1,0,0,2,0,0,0,57,1,0,0,0.1,0.1,0.4,3,1,34,47,72.3,4,45,2,1,1,6,2023-2024
Samu Costa,12,pt POR,"CM,DM",22-300,77,0,0,0,0,0,0,1,0,39,0,1,0,0.0,0.0,0.0,5,1,26,31,83.9,2,29,2,2,0,6,2023-2024
   Antonio Sánchez,18,es ESP,DM,26-265,13,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,21,22,95.5,4,17,1,0,0,6,2023-2024
