player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Ante Budimir,17,hr CRO,FW,32-105,90,2,0,0,0,3,2,1,0,23,1,1,0,0.7,0.7,0.1,2,0,7,13,53.8,0,10,1,1,1,12,2023-2024
Rubén Peña,15,es ESP,LW,32-109,82,0,0,0,0,1,0,0,0,27,2,0,0,0.2,0.2,0.0,0,0,13,23,56.5,3,17,2,1,1,12,2023-2024
   Kike Barja,11,es ESP,LW,26-217,8,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.2,2,0,7,8,87.5,0,7,0,2,2,12,2023-2024
Ezequiel Ávila,9,ar ARG,RW,29-271,74,0,0,0,0,1,0,1,0,30,1,0,1,0.0,0.0,0.0,1,0,17,24,70.8,3,19,1,0,0,12,2023-2024
   Rubén García,14,es ESP,RW,30-113,16,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.1,2,0,13,15,86.7,2,14,0,1,1,12,2023-2024
Aimar Oroz,10,es ESP,AM,21-342,82,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.2,4,1,27,32,84.4,4,30,3,1,1,12,2023-2024
   Raúl,23,es ESP,AM,23-001,8,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,0,8,0,0,0,12,2023-2024
Moi Gómez,16,es ESP,DM,29-134,74,0,0,0,0,2,1,0,0,46,2,1,0,0.1,0.1,0.0,3,1,32,38,84.2,5,34,2,1,1,12,2023-2024
   Pablo Ibáñez,19,es ESP,DM,25-045,16,0,0,0,0,3,0,0,0,18,0,0,0,0.3,0.3,0.0,1,0,13,14,92.9,3,13,1,0,0,12,2023-2024
Lucas Torró,6,es ESP,DM,29-108,89,0,0,0,0,2,0,1,0,42,1,1,1,0.1,0.1,0.0,2,0,30,37,81.1,2,24,0,0,0,12,2023-2024
   Jon Moncayola,7,es ESP,DM,25-175,1,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,1,5,0,0,0,12,2023-2024
Johan Mojica,22,co COL,LB,31-075,90,0,1,0,0,1,0,0,0,63,2,1,0,0.0,0.0,0.2,3,1,43,55,78.2,3,41,2,0,0,12,2023-2024
David García,5,es ESP,CB,29-263,90,0,0,0,0,1,0,0,0,60,1,0,0,0.0,0.0,0.0,1,0,48,52,92.3,3,40,0,0,0,12,2023-2024
Catena,24,es ESP,CB,29-007,90,0,0,0,0,0,0,1,0,68,0,1,1,0.0,0.0,0.0,1,0,53,62,85.5,3,45,0,0,0,12,2023-2024
Jesús Areso,12,es ESP,RB,24-125,90,0,0,0,0,0,0,0,0,55,4,0,0,0.0,0.0,0.0,2,0,37,42,88.1,6,25,3,5,4,12,2023-2024
Sergio Herrera,1,es ESP,GK,30-152,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,28,44,63.6,0,20,0,0,0,12,2023-2024
Artem Dovbyk,9,ua UKR,FW,26-136,84,1,2,0,0,4,1,0,0,19,0,0,0,0.6,0.6,1.3,2,2,10,13,76.9,1,10,0,0,0,12,2023-2024
   Cristhian Stuani,7,uy URU,FW,37-023,6,0,0,0,0,0,0,1,0,3,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,12,2023-2024
Sávio,16,br BRA,LW,19-208,90,0,0,0,0,0,0,0,0,53,1,0,1,0.0,0.0,0.1,5,2,31,42,73.8,7,42,4,5,1,12,2023-2024
Iván Martín,23,es ESP,RW,24-263,84,1,0,0,0,1,1,0,0,36,0,1,1,0.8,0.8,0.0,2,0,28,29,96.6,3,21,5,0,0,12,2023-2024
   Portu,24,es ESP,RW,31-167,6,0,1,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,1,1,3,3,100.0,2,5,0,2,0,12,2023-2024
Miguel Gutiérrez,3,es ESP,LM,22-100,90,0,0,0,0,0,0,0,0,63,1,0,3,0.0,0.0,0.0,2,0,35,48,72.9,6,41,4,0,0,12,2023-2024
Yangel Herrera,21,ve VEN,CM,25-294,90,0,0,0,0,1,0,1,0,64,0,2,2,0.2,0.2,0.0,0,0,37,48,77.1,3,29,0,2,1,12,2023-2024
Aleix García,14,es ESP,CM,26-129,90,1,0,0,0,2,1,0,0,77,2,1,1,0.1,0.1,0.0,2,1,53,67,79.1,5,32,0,0,0,12,2023-2024
Yan Couto,20,br BRA,RM,21-154,69,0,0,0,0,2,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,14,19,73.7,3,14,2,1,0,12,2023-2024
   Viktor Tsyhankov,8,ua UKR,RM,25-354,21,1,0,0,0,1,1,0,0,18,0,1,0,0.5,0.5,0.0,1,1,11,14,78.6,3,12,1,1,0,12,2023-2024
Daley Blind,17,nl NED,CB,33-240,90,0,0,0,0,0,0,0,0,71,1,2,1,0.0,0.0,0.0,1,0,58,65,89.2,6,48,1,2,2,12,2023-2024
Eric García,25,es ESP,CB,22-299,90,0,0,0,0,0,0,0,0,51,0,1,3,0.0,0.0,0.0,1,0,39,43,90.7,0,38,0,0,0,12,2023-2024
Arnau Martinez,4,es ESP,CB,20-193,90,0,0,0,0,0,0,1,0,63,0,0,2,0.0,0.0,0.2,2,0,50,54,92.6,3,36,2,0,0,12,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-306,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,20,28,71.4,0,16,0,0,0,12,2023-2024
Willian José,12,br BRA,FW,31-346,68,1,0,0,0,2,1,0,0,31,0,0,0,0.3,0.3,0.1,2,0,19,24,79.2,1,27,1,0,0,12,2023-2024
   Abdessamad Ezzalzouli,7,ma MAR,LW,21-322,22,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,1,0,6,10,60.0,2,11,5,2,1,12,2023-2024
Ayoze Pérez,10,es ESP,"LW,FW",30-098,90,1,0,0,0,5,1,0,0,38,1,0,2,0.7,0.7,0.3,6,0,24,26,92.3,3,31,5,4,3,12,2023-2024
Assane Diao,38,es ESP,RW,18-058,60,0,0,0,0,2,0,0,0,24,0,0,1,0.5,0.5,0.0,4,0,12,15,80.0,1,18,2,5,2,12,2023-2024
   Luiz Henrique,11,br BRA,RW,22-306,30,0,1,0,0,1,0,0,0,20,0,0,2,0.2,0.2,0.1,0,0,13,15,86.7,1,16,3,1,0,12,2023-2024
Isco,22,es ESP,AM,31-197,86,0,0,0,0,5,1,0,0,91,1,1,0,0.2,0.2,0.1,8,2,64,73,87.7,7,70,7,6,2,12,2023-2024
   Nabil Fekir,8,fr FRA,AM,30-109,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,5,0,0,0,12,2023-2024
Marc Roca,21,es ESP,"DM,CB",26-343,90,0,0,0,0,3,0,0,0,64,3,0,2,0.1,0.1,0.0,4,0,43,52,82.7,3,43,0,2,1,12,2023-2024
Guido Rodríguez,5,ar ARG,DM,29-206,90,0,0,0,0,0,0,0,0,52,3,1,0,0.0,0.0,0.0,1,1,46,47,97.9,4,38,0,0,0,12,2023-2024
Juan Miranda,3,es ESP,LB,23-289,90,0,1,0,0,0,0,0,0,74,2,0,0,0.0,0.0,0.7,5,1,56,67,83.6,6,49,7,0,0,12,2023-2024
Chadi Riad,28,ma MAR,CB,20-140,68,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.1,1,0,28,35,80.0,0,24,0,0,0,12,2023-2024
   William Carvalho,14,pt POR,DM,31-211,22,0,0,0,0,1,0,0,0,32,2,1,0,0.0,0.0,0.0,2,0,25,26,96.2,1,26,1,1,0,12,2023-2024
Germán Pezzella,6,ar ARG,CB,32-130,90,0,0,0,0,1,0,1,0,50,0,2,1,0.1,0.1,0.0,0,0,33,37,89.2,1,31,0,1,0,12,2023-2024
Héctor Bellerín,2,es ESP,RB,28-230,90,0,0,0,0,0,0,0,0,77,1,0,0,0.0,0.0,0.2,5,0,52,70,74.3,10,59,6,4,2,12,2023-2024
Claudio Bravo,1,cl CHI,GK,40-205,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,19,25,76.0,0,13,0,0,0,12,2023-2024
Cyle Larin,17,ca CAN,FW,28-201,68,0,0,0,0,1,0,1,0,16,0,0,1,0.1,0.1,0.0,1,0,11,12,91.7,1,7,0,0,0,12,2023-2024
   Manu Morlanes,8,es ESP,FW,24-296,22,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,9,9,100.0,2,11,0,0,0,12,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-194,81,0,0,0,0,2,0,0,0,33,0,0,0,0.5,0.5,0.0,0,0,14,23,60.9,1,20,1,1,0,12,2023-2024
   Abdón Prats,9,es ESP,FW,30-332,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,12,2023-2024
Samu Costa,12,pt POR,CM,22-342,90,0,0,0,0,1,0,0,0,49,6,2,1,0.0,0.0,0.0,0,0,32,37,86.5,1,20,0,4,3,12,2023-2024
Omar Mascarell,5,es ESP,CM,30-275,44,0,0,0,0,0,0,2,1,33,1,2,0,0.0,0.0,0.0,0,0,20,26,76.9,0,13,0,0,0,12,2023-2024
Antonio Sánchez,18,es ESP,CM,26-307,59,0,0,0,0,1,1,0,0,29,2,0,0,0.0,0.0,0.1,2,0,12,23,52.2,2,11,1,0,0,12,2023-2024
   Dani Rodríguez,14,es ESP,CM,35-151,31,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,9,0,3,0,12,2023-2024
Jaume Costa,11,es ESP,LB,35-231,90,0,0,0,0,0,0,0,0,48,2,0,0,0.0,0.0,0.0,1,0,29,45,64.4,1,20,1,0,0,12,2023-2024
Matija Nastasić,2,rs SRB,CB,30-221,90,0,0,0,0,0,0,0,0,53,3,0,0,0.0,0.0,0.0,0,0,38,47,80.9,1,25,0,0,0,12,2023-2024
Antonio Raillo,21,es ESP,CB,32-027,90,0,0,0,0,0,0,0,0,49,1,1,5,0.0,0.0,0.0,0,0,34,38,89.5,2,20,2,0,0,12,2023-2024
Martin Valjent,24,sk SVK,CB,27-328,45,0,0,0,0,1,0,1,0,25,0,0,1,0.0,0.0,0.0,1,0,18,22,81.8,4,14,2,0,0,12,2023-2024
   Sergi Darder,10,es ESP,CM,29-317,45,0,0,0,0,0,0,0,0,31,2,0,1,0.0,0.0,0.5,4,0,18,26,69.2,2,16,1,0,0,12,2023-2024
Giovanni González,20,uy URU,RB,29-045,59,0,0,0,0,1,0,0,0,28,1,0,1,0.0,0.0,0.0,2,0,12,20,60.0,0,10,1,1,0,12,2023-2024
   Pablo Maffeo,15,es ESP,RB,26-115,31,0,0,0,0,1,0,0,0,21,2,0,0,0.0,0.0,0.0,0,0,10,17,58.8,0,9,2,0,0,12,2023-2024
Predrag Rajković,1,rs SRB,GK,28-004,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,33,44,75.0,0,18,0,0,0,12,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-271,81,0,0,0,0,5,1,0,0,28,0,0,0,0.9,0.9,0.0,3,1,10,15,66.7,0,13,0,2,0,12,2023-2024
   Franco Cervi,11,ar ARG,FW,29-162,9,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,12,2023-2024
