player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Carlos Bacca,9,co COL,FW,31-155,90,1,0,0,0,3,1,1,0,29,0,0,0,0.6,0.6,0.1,4,0,16,23,69.6,1,23,1,0,0,23,2017-2018
Roger Martínez,24,co COL,FW,23-232,57,0,0,0,0,2,0,0,0,22,0,0,0,0.1,0.1,0.0,2,0,12,16,75.0,1,18,1,1,1,23,2017-2018
   Enes Ünal,15,tr TUR,FW,20-276,33,0,0,0,0,5,3,0,0,12,0,0,0,0.3,0.3,0.0,3,0,4,6,66.7,1,11,2,1,1,23,2017-2018
Pablo Fornals,8,es ESP,AM,21-353,65,0,0,0,0,1,0,0,0,44,1,1,1,0.0,0.0,0.0,3,0,25,38,65.8,1,34,1,1,0,23,2017-2018
   Denis Cheryshev,7,ru RUS,"LM,AM",27-046,25,0,0,0,0,1,0,0,0,26,0,0,0,0.1,0.1,0.2,3,0,16,24,66.7,5,23,1,0,0,23,2017-2018
Manu Trigueros,14,es ESP,"LM,CM",26-116,90,0,0,0,0,3,0,0,0,105,2,0,0,0.1,0.1,0.1,9,0,83,95,87.4,23,80,2,3,1,23,2017-2018
Samu Castillejo,10,es ESP,RM,23-023,90,0,0,0,0,4,1,1,0,64,2,0,1,0.1,0.1,0.2,3,0,32,50,64.0,6,46,3,2,2,23,2017-2018
Javi Fuego,19,es ESP,"DM,CM",34-037,78,0,0,0,0,0,0,0,0,63,6,0,1,0.0,0.0,0.0,1,0,37,52,71.2,6,33,0,0,0,23,2017-2018
   Dani Raba,28,es ESP,CM,22-104,12,0,0,0,0,1,0,1,0,19,1,0,0,0.0,0.0,0.1,3,0,13,17,76.5,0,11,1,1,1,23,2017-2018
Jaume Costa,11,es ESP,LB,29-329,90,0,0,0,0,2,0,1,0,104,3,0,0,0.0,0.0,0.4,11,0,72,89,80.9,10,73,11,5,3,23,2017-2018
Víctor Ruiz,6,es ESP,CB,29-016,90,0,0,0,0,2,0,0,0,79,0,2,0,0.2,0.2,0.0,2,0,66,71,93.0,12,63,1,1,1,23,2017-2018
Álvaro González,3,es ESP,CB,28-033,90,0,0,0,0,1,0,0,0,68,1,4,1,0.1,0.1,0.0,1,0,49,60,81.7,5,46,0,0,0,23,2017-2018
Mario Gaspar,2,es ESP,RB,27-078,90,0,0,0,0,2,1,0,0,74,1,3,0,0.1,0.1,0.4,6,1,45,60,75.0,6,44,5,2,2,23,2017-2018
Sergio Asenjo,1,es ESP,GK,28-227,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,19,23,82.6,0,16,0,0,0,23,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-162,79,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.3,2,0,15,25,60.0,1,12,0,0,0,23,2017-2018
   Guillermo Maripán,6,cl CHI,FW,23-280,11,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,23,2017-2018
John Guidetti,10,se SWE,FW,25-301,73,0,1,0,0,1,1,1,0,30,0,0,2,0.0,0.0,0.1,1,1,9,26,34.6,2,13,1,0,0,23,2017-2018
   Rubén Sobrino,7,es ESP,FW,25-254,17,0,0,0,0,0,0,0,0,13,1,1,0,0.0,0.0,0.0,0,0,5,7,71.4,0,6,0,1,0,23,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-307,90,0,1,0,0,1,0,0,0,39,0,0,3,0.2,0.2,0.1,2,2,13,25,52.0,3,18,3,2,1,23,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-119,90,0,0,0,0,0,0,0,0,42,4,2,2,0.0,0.0,0.0,1,0,22,34,64.7,1,13,0,3,3,23,2017-2018
Daniel Torres,16,co COL,CM,28-087,90,0,0,0,0,0,0,0,0,30,1,2,1,0.0,0.0,0.0,1,1,12,18,66.7,1,11,0,0,0,23,2017-2018
Hernán Pérez,21,py PAR,RM,28-350,68,0,0,0,0,1,1,0,0,29,0,2,1,0.1,0.1,0.0,0,0,10,18,55.6,1,13,2,2,0,23,2017-2018
   Ibai Gómez,11,es ESP,RM,28-091,22,1,0,0,0,1,1,0,0,9,0,2,0,0.1,0.1,0.0,0,0,3,3,100.0,0,5,0,0,0,23,2017-2018
Rubén Duarte,3,es ESP,LB,22-115,90,0,0,0,0,0,0,1,0,47,1,0,3,0.0,0.0,0.0,1,0,18,30,60.0,2,7,1,3,1,23,2017-2018
Rodrigo Ely,12,br BRA,CB,24-099,90,1,0,0,0,1,1,0,0,21,0,1,2,0.1,0.1,0.0,0,0,5,10,50.0,1,3,0,0,0,23,2017-2018
Víctor Laguardia,5,es ESP,CB,28-097,90,0,0,0,0,0,0,1,0,39,2,2,3,0.0,0.0,0.0,0,0,10,17,58.8,0,5,0,0,0,23,2017-2018
Alexis,4,es ESP,RB,32-190,90,0,0,0,0,0,0,0,0,35,3,2,0,0.0,0.0,0.0,0,0,15,28,53.6,4,8,0,1,1,23,2017-2018
Fernando Pacheco,1,es ESP,GK,25-268,90,0,0,0,0,0,0,1,0,40,0,0,0,0.0,0.0,0.0,0,0,18,34,52.9,0,5,0,0,0,23,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-254,90,0,0,0,0,4,1,1,0,37,1,0,0,0.2,0.2,0.0,3,0,12,24,50.0,2,24,1,9,5,23,2017-2018
Brown Ideye,12,ng NGA,FW,29-123,90,0,0,0,0,1,0,0,0,29,0,0,0,0.2,0.2,0.0,2,0,14,21,66.7,1,17,1,2,1,23,2017-2018
Chory Castro,11,uy URU,"LM,LB",33-149,90,0,0,0,0,2,0,0,0,48,0,1,0,0.1,0.1,0.0,4,0,20,35,57.1,2,22,1,5,2,23,2017-2018
Adrián González,8,es ESP,CM,29-261,90,0,0,0,0,1,0,0,0,61,2,5,0,0.0,0.0,0.0,3,0,39,52,75.0,6,14,0,0,0,23,2017-2018
Manuel Iturra,7,cl CHI,CM,33-232,45,0,0,0,0,0,0,1,0,23,0,2,0,0.0,0.0,0.0,0,0,19,22,86.4,1,10,0,0,0,23,2017-2018
   Mehdi Lacen,25,dz ALG,CM,33-332,42,0,0,0,0,1,0,1,0,23,2,1,0,0.0,0.0,0.0,0,0,17,19,89.5,2,6,1,0,0,23,2017-2018
Keko,20,es ESP,RM,26-045,56,0,0,0,0,0,0,0,0,24,2,0,2,0.0,0.0,0.0,0,0,11,13,84.6,0,10,1,0,0,23,2017-2018
   Diego Rolán,24,uy URU,"RM,LM",24-323,34,0,0,0,0,0,0,0,0,12,1,1,1,0.0,0.0,0.0,1,0,7,8,87.5,3,11,1,1,1,23,2017-2018
Federico Ricca,15,uy URU,LB,23-071,82,0,0,0,0,1,1,0,0,68,4,0,0,0.1,0.1,0.0,2,0,34,57,59.6,4,21,0,1,1,23,2017-2018
   Samu García,21,es ESP,"RM,LB",27-212,8,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,23,2017-2018
Ignasi Miquel,2,es ESP,CB,25-135,90,0,0,0,0,1,0,0,0,47,1,1,1,0.1,0.1,0.0,1,0,24,37,64.9,6,20,0,0,0,23,2017-2018
Luis Hernández,4,es ESP,CB,28-302,90,0,0,0,0,0,0,0,0,56,2,2,0,0.0,0.0,0.0,1,0,41,54,75.9,2,13,0,2,2,23,2017-2018
Roberto Rosales,18,ve VEN,RB,29-082,90,0,0,0,0,1,1,0,0,83,2,1,1,0.0,0.0,0.4,5,0,55,75,73.3,11,24,1,1,1,23,2017-2018
Roberto,1,es ESP,GK,32-000,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,11,24,45.8,0,8,0,0,0,23,2017-2018
Antoine Griezmann,7,fr FRA,"FW,LW",26-326,90,1,0,0,0,1,1,0,0,63,5,1,0,0.1,0.1,0.1,2,0,35,52,67.3,3,32,3,3,2,23,2017-2018
Diego Costa,18,es ESP,FW,29-126,76,0,0,0,0,1,0,0,0,19,1,0,2,0.2,0.2,0.0,1,0,6,12,50.0,0,15,1,0,0,23,2017-2018
   Fernando Torres,9,es ESP,FW,33-327,14,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,1,8,2,2,1,23,2017-2018
Koke,6,es ESP,"LM,CM",26-033,90,0,0,0,0,0,0,0,0,79,3,0,3,0.0,0.0,0.2,2,0,57,71,80.3,9,40,2,1,0,23,2017-2018
Saúl Ñíguez,8,es ESP,CM,23-081,90,0,0,0,0,1,0,1,0,66,1,1,2,0.0,0.0,0.0,1,1,42,57,73.7,1,28,0,3,2,23,2017-2018
Gabi,14,es ESP,CM,34-215,69,0,0,0,0,0,0,0,0,42,2,0,0,0.0,0.0,0.0,0,0,32,39,82.1,0,20,0,0,0,23,2017-2018
   Thomas Partey,5,gh GHA,CM,24-242,21,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,16,18,88.9,2,10,0,1,1,23,2017-2018
Vitolo,23,es ESP,RM,28-100,52,0,0,0,0,0,0,0,0,31,1,0,3,0.0,0.0,0.0,1,0,21,24,87.5,0,16,0,0,0,23,2017-2018
   Ángel Correa,11,ar ARG,"RM,RW",22-338,38,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,16,20,80.0,0,17,0,1,1,23,2017-2018
Filipe Luís,3,br BRA,LB,32-185,90,0,0,0,0,1,0,0,0,61,5,3,0,0.0,0.0,0.0,0,0,37,48,77.1,3,28,1,0,0,23,2017-2018
Lucas Hernández,19,fr FRA,CB,21-361,90,0,0,0,0,1,0,0,0,41,2,2,0,0.1,0.1,0.0,0,0,18,22,81.8,0,15,0,0,0,23,2017-2018
José María Giménez,24,uy URU,CB,23-021,90,0,0,0,0,0,0,0,0,60,3,3,1,0.0,0.0,0.0,0,0,26,35,74.3,0,26,0,0,0,23,2017-2018
Šime Vrsaljko,16,hr CRO,RB,26-031,90,0,0,0,0,0,0,1,0,50,2,3,1,0.0,0.0,0.0,0,0,21,41,51.2,1,22,1,1,0,23,2017-2018
Jan Oblak,13,si SVN,GK,25-034,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,9,32,28.1,0,15,0,0,0,23,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-213,90,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,1,0,19,24,79.2,1,15,0,0,0,23,2017-2018
Naranjo,18,es ESP,LW,23-197,45,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,7,13,53.8,0,12,0,2,0,23,2017-2018
   Nordin Amrabat,7,ma MAR,"LW,FW",30-316,45,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.1,1,0,5,14,35.7,1,10,6,5,3,23,2017-2018
Omar Ramos,23,es ESP,"RW,LM",30-015,58,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.0,0.0,0,0,12,22,54.5,2,19,0,3,1,23,2017-2018
   Nabil El Zhar,10,ma MAR,"RW,LM",31-167,32,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,0,0,9,13,69.2,4,10,2,1,1,23,2017-2018
Gabriel,8,br BRA,"AM,DM,CM",24-145,90,0,0,0,0,0,0,1,0,49,1,0,1,0.0,0.0,0.0,0,0,21,38,55.3,4,23,1,1,1,23,2017-2018
Darko Brašanac,24,rs SRB,"DM,RM",25-363,72,0,0,0,0,1,0,0,0,34,1,2,2,0.0,0.0,0.0,1,0,17,21,81.0,2,15,1,4,2,23,2017-2018
   Javier Eraso,17,es ESP,DM,27-325,18,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,8,25.0,0,2,0,1,1,23,2017-2018
Gerard Gumbau,6,es ESP,"DM,CB,CM",23-054,90,0,0,0,0,0,0,0,0,44,2,3,1,0.0,0.0,0.0,0,0,19,31,61.3,3,9,0,2,1,23,2017-2018
Raúl García,14,es ESP,LB,28-286,90,0,0,0,0,1,0,0,0,50,0,2,1,0.1,0.1,0.0,0,0,27,39,69.2,3,13,0,1,1,23,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-147,83,0,0,0,0,0,0,2,1,36,0,6,0,0.0,0.0,0.0,0,0,11,21,52.4,1,10,0,0,0,23,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-125,90,0,0,0,0,0,0,1,0,51,2,4,1,0.0,0.0,0.0,0,0,20,30,66.7,2,6,0,0,0,23,2017-2018
Tito,2,es ESP,RB,32-214,90,0,0,0,0,0,0,0,0,73,0,3,1,0.0,0.0,0.0,0,0,37,59,62.7,6,25,1,0,0,23,2017-2018
Iván Cuéllar,1,es ESP,GK,33-259,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,17,41,41.5,0,18,0,0,0,23,2017-2018
