player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Aritz Aduriz,20,es ESP,FW,37-083,90,1,0,0,0,2,1,0,0,37,1,0,0,0.2,0.2,0.0,3,0,26,33,78.8,8,17,3,2,2,36,2017-2018
Iker Muniain,10,es ESP,AM,25-137,82,1,0,0,0,4,2,0,0,49,1,0,0,0.6,0.6,0.0,2,0,33,39,84.6,7,30,2,2,2,36,2017-2018
   Markel Susaeta,14,es ESP,LM,30-142,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0,36,2017-2018
Iñaki Williams,11,gh GHA,"AM,RM",23-324,90,0,1,0,0,2,0,0,0,44,1,1,0,0.2,0.2,0.3,3,1,24,31,77.4,2,21,2,6,2,36,2017-2018
Mikel Rico,17,es ESP,CM,33-182,90,0,0,0,0,2,0,0,0,49,1,1,2,0.2,0.2,0.0,1,0,32,38,84.2,1,19,0,0,0,36,2017-2018
Beñat Etxebarria,7,es ESP,CM,31-075,61,0,0,0,0,1,0,0,0,57,1,5,1,0.1,0.1,0.1,5,0,38,49,77.6,7,18,0,0,0,36,2017-2018
   Ander Iturraspe,8,es ESP,CM,29-058,29,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,3,0,16,19,84.2,2,10,0,0,0,36,2017-2018
Enric Saborit,3,es ESP,WB,26-008,72,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.1,4,0,22,27,81.5,3,11,3,1,1,36,2017-2018
   Iñigo Córdoba,28,es ESP,"LB,WB",21-053,18,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,1,1,4,5,80.0,0,5,0,1,0,36,2017-2018
Iñigo Lekue,15,es ESP,"WB,RB",25-001,90,0,1,0,0,2,1,0,0,62,0,1,1,0.0,0.0,0.5,4,1,38,51,74.5,6,22,3,4,2,36,2017-2018
Iñigo Martínez,4,es ESP,CB,26-353,90,0,0,0,0,1,1,0,0,62,3,1,0,0.0,0.0,0.1,1,0,38,50,76.0,1,22,0,0,0,36,2017-2018
Yeray Álvarez,5,es ESP,CB,23-101,90,0,0,0,0,0,0,0,0,55,1,2,1,0.0,0.0,0.0,1,1,39,47,83.0,4,27,1,0,0,36,2017-2018
Unai Núñez,12,es ESP,CB,21-095,90,0,0,0,0,0,0,0,0,48,4,3,2,0.0,0.0,0.0,0,0,36,39,92.3,2,24,2,2,1,36,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-214,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,18,28,64.3,0,13,0,0,0,36,2017-2018
Loren Morón,16,es ESP,FW,24-126,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.4,1,0,13,17,76.5,0,18,3,4,3,36,2017-2018
Antonio Sanabria,9,py PAR,FW,22-062,62,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,7,0,0,0,36,2017-2018
   Rubén Castro,24,es ESP,FW,36-312,28,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,1,0,36,2017-2018
Joaquín,17,es ESP,CM,36-288,73,0,0,0,0,0,0,0,0,50,0,1,0,0.0,0.0,0.1,1,0,38,44,86.4,7,36,4,4,2,36,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,28-075,17,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,3,0,12,17,70.6,0,12,2,0,0,36,2017-2018
Javi García,3,es ESP,"CB,CM",31-086,90,0,0,0,0,1,0,1,0,84,1,0,2,0.4,0.4,0.0,1,0,70,75,93.3,2,56,0,0,0,36,2017-2018
Fabián Ruiz Peña,6,es ESP,CM,22-032,90,0,0,0,0,1,1,0,0,87,5,2,1,0.0,0.0,0.0,2,0,58,74,78.4,2,57,2,3,2,36,2017-2018
Riza Durmisi,14,dk DEN,LB,24-117,90,0,0,0,0,0,0,0,0,55,3,1,0,0.0,0.0,0.0,1,0,38,48,79.2,2,29,2,0,0,36,2017-2018
Junior Firpo,28,es ESP,CB,21-256,19,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.0,0,0,15,16,93.8,1,10,0,0,0,36,2017-2018
   Víctor Camarasa,8,es ESP,"CM,CB",23-342,71,0,0,0,0,1,0,0,0,41,3,2,0,0.0,0.0,0.0,2,0,31,34,91.2,4,27,5,2,2,36,2017-2018
Marc Bartra,15,es ESP,CB,27-110,90,0,0,0,0,2,1,1,0,93,3,4,0,0.1,0.1,0.0,0,0,64,77,83.1,5,66,3,2,1,36,2017-2018
Jordi Amat,5,id IDN,CB,26-045,90,0,0,0,0,0,0,0,0,92,0,4,0,0.0,0.0,0.0,0,0,77,84,91.7,4,70,3,1,1,36,2017-2018
Cristian Tello,20,es ESP,RB,26-267,90,0,0,0,0,1,1,0,0,71,1,0,1,0.0,0.0,0.0,1,0,53,63,84.1,1,47,4,2,1,36,2017-2018
Pedro López,31,es ESP,GK,23-104,90,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,0,0,40,46,87.0,0,27,0,0,0,36,2017-2018
Maxi Gómez,7,uy URU,FW,21-264,62,1,0,0,0,2,2,1,0,25,0,0,2,0.6,0.6,0.1,3,0,7,12,58.3,1,14,1,1,1,36,2017-2018
   Lucas Boyé,9,ar ARG,FW,22-066,28,0,0,0,0,1,0,1,0,16,1,0,0,0.1,0.1,0.0,1,0,8,10,80.0,0,9,0,3,1,36,2017-2018
Pione Sisto,11,dk DEN,LW,23-090,90,0,0,0,0,4,1,1,0,58,0,1,1,0.1,0.1,0.1,5,1,34,43,79.1,2,35,6,3,1,36,2017-2018
Daniel Wass,18,dk DEN,RW,28-339,89,0,0,0,0,2,1,0,0,59,1,0,1,0.1,0.1,0.0,2,0,37,50,74.0,6,25,1,2,1,36,2017-2018
   Facundo Roncaglia,24,ar ARG,RW,31-084,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,36,2017-2018
