player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-189,90,0,0,0,0,4,2,0,0,37,0,0,0,0.6,0.6,0.3,4,0,20,29,69.0,8,19,1,2,1,8,2017-2018
Pablo Piatti,19,ar ARG,LW,28-196,90,0,0,0,0,2,0,0,0,53,2,0,0,0.1,0.1,0.3,6,0,29,46,63.0,7,33,6,3,2,8,2017-2018
Léo Baptistão,11,br BRA,RW,25-048,90,0,0,0,0,7,0,0,0,46,2,1,0,1.4,1.4,0.0,2,0,16,26,61.5,5,24,5,3,1,8,2017-2018
José Manuel Jurado,10,es ESP,AM,31-106,56,0,0,0,0,1,1,0,0,25,1,0,0,0.3,0.3,0.0,3,0,17,21,81.0,4,15,4,2,1,8,2017-2018
   Sergio García,9,es ESP,AM,34-126,34,0,0,0,0,1,1,0,0,14,0,0,0,0.3,0.3,0.4,2,0,4,10,40.0,0,11,1,3,1,8,2017-2018
Javi Fuego,18,es ESP,DM,33-282,72,0,0,0,0,0,0,1,0,44,2,2,0,0.0,0.0,0.0,1,0,28,36,77.8,0,19,0,1,1,8,2017-2018
   Esteban Granero,23,es ESP,DM,30-103,18,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,1,6,0,0,0,8,2017-2018
Sergi Darder,25,es ESP,DM,23-295,90,0,0,0,0,3,1,0,0,78,0,0,1,0.1,0.1,0.1,3,0,53,68,77.9,9,45,0,2,1,8,2017-2018
Aarón Martín,3,es ESP,LB,20-174,90,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.1,3,0,43,53,81.1,4,28,3,3,3,8,2017-2018
Mario Hermoso,22,es ESP,CB,22-117,90,0,0,0,0,0,0,1,0,59,1,0,0,0.0,0.0,0.0,1,0,46,57,80.7,2,38,1,0,0,8,2017-2018
David López,15,es ESP,CB,28-004,90,0,0,0,0,0,0,0,0,85,2,4,0,0.0,0.0,0.0,2,0,56,75,74.7,7,52,2,0,0,8,2017-2018
Marc Navarro,2,es ESP,RB,22-103,57,0,0,0,0,3,0,0,0,35,2,0,0,0.1,0.1,0.0,1,0,24,30,80.0,0,16,0,0,0,8,2017-2018
   Sergio Sánchez,24,es ESP,RB,31-193,33,0,0,0,0,0,0,0,0,24,1,2,0,0.0,0.0,0.0,2,0,15,20,75.0,2,9,1,0,0,8,2017-2018
Pau López,1,es ESP,GK,22-304,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,16,25,64.0,0,12,0,0,0,8,2017-2018
Nano,16,es ESP,FW,22-250,66,0,0,0,0,1,0,1,0,16,2,0,0,0.1,0.1,0.0,2,0,9,12,75.0,0,11,0,0,0,8,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-143,24,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,1,0,3,5,60.0,0,4,0,0,0,8,2017-2018
Ivi,14,es ESP,LW,23-106,90,0,0,0,0,2,1,0,0,53,2,1,0,0.1,0.1,0.5,7,0,30,41,73.2,7,36,4,7,5,8,2017-2018
José Luis Morales,11,es ESP,RW,30-082,90,0,0,0,0,2,1,1,0,25,1,0,1,0.4,0.4,0.0,2,0,11,14,78.6,1,18,3,4,1,8,2017-2018
José Campaña,24,es ESP,AM,24-135,90,0,0,0,0,1,1,0,0,63,0,1,2,0.1,0.1,0.1,3,0,46,56,82.1,7,43,4,2,1,8,2017-2018
Jefferson Lerma,8,co COL,DM,22-353,90,0,0,0,0,2,0,0,0,57,2,2,2,0.1,0.1,0.1,2,0,30,41,73.2,6,22,0,0,0,8,2017-2018
Cheick Doukouré,5,ci CIV,DM,25-032,37,0,0,0,0,2,0,0,0,16,3,1,0,0.1,0.1,0.0,0,0,6,9,66.7,2,5,0,0,0,8,2017-2018
   Rober,4,es ESP,DM,22-239,53,0,0,0,0,0,0,0,0,22,1,2,0,0.0,0.0,0.0,1,0,12,14,85.7,2,9,0,0,0,8,2017-2018
Antonio Luna,22,es ESP,LB,26-210,90,0,0,0,0,0,0,0,0,71,1,2,2,0.0,0.0,0.0,2,0,38,58,65.5,1,28,2,1,1,8,2017-2018
Chema,6,es ESP,CB,25-224,90,0,0,0,0,0,0,0,0,36,0,2,3,0.0,0.0,0.0,0,0,19,26,73.1,1,19,0,1,1,8,2017-2018
Sergio Postigo,15,es ESP,CB,28-343,79,0,0,0,0,1,0,1,0,39,2,1,2,0.0,0.0,0.0,0,0,11,24,45.8,2,16,1,0,0,8,2017-2018
   Enis Bardhi,10,mk MKD,CB,22-103,11,0,0,0,0,1,0,0,0,9,2,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,5,0,0,0,8,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-346,90,0,0,0,0,1,0,0,0,38,1,1,2,0.0,0.0,0.1,5,0,16,24,66.7,1,22,0,1,0,8,2017-2018
Raúl Fernández,1,es ESP,GK,29-214,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,10,33,30.3,0,16,0,0,0,8,2017-2018
Aritz Aduriz,20,es ESP,FW,36-245,90,0,0,0,0,2,0,1,0,35,0,0,0,0.2,0.2,0.0,2,0,14,26,53.8,2,14,2,2,1,8,2017-2018
Iñigo Córdoba,28,es ESP,LM,20-215,83,0,0,0,0,1,0,1,0,34,1,0,2,0.0,0.0,0.2,2,0,15,22,68.2,3,26,3,6,4,8,2017-2018
