player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Jaime Mata,7,es ESP,FW,29-304,79,0,1,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,1,7,19,36.8,1,16,0,0,0,2,2018-2019
   Jorge Molina,19,es ESP,FW,36-124,11,1,0,0,0,2,2,0,0,10,0,0,0,0.9,0.9,0.0,1,1,1,2,50.0,0,7,0,0,0,2,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-120,85,1,0,0,0,1,1,0,0,21,1,0,2,0.0,0.0,0.0,1,0,6,10,60.0,2,16,1,1,1,2,2018-2019
   Leandro Cabrera,6,uy URU,LB,27-068,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,2,2018-2019
Francisco Portillo,8,es ESP,"LM,RM",28-072,90,0,0,0,0,0,0,0,0,29,2,1,0,0.0,0.0,0.4,3,0,16,22,72.7,6,23,0,3,3,2,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-210,90,0,0,0,0,1,1,0,0,30,3,2,5,0.3,0.3,0.0,1,0,6,13,46.2,0,10,0,0,0,2,2018-2019
Mauro Arambarri,18,uy URU,CM,22-328,90,0,0,0,0,0,0,0,0,33,1,3,2,0.0,0.0,0.0,0,0,10,19,52.6,2,13,0,0,0,2,2018-2019
Iván Alejo,23,es ESP,RM,23-195,70,0,0,0,0,0,0,1,0,31,0,0,1,0.0,0.0,0.0,0,0,7,24,29.2,1,18,1,3,1,2,2018-2019
   Amath,11,sn SEN,"LM,FW",22-039,20,0,0,0,0,0,0,0,0,12,1,0,2,0.0,0.0,0.4,2,0,5,6,83.3,1,9,0,1,0,2,2018-2019
Vitorino Antunes,3,pt POR,"LB,LM",31-145,90,0,0,0,0,2,0,0,0,66,0,4,1,0.0,0.0,0.0,0,0,31,52,59.6,2,21,1,1,0,2,2018-2019
Bruno González,4,es ESP,CB,28-092,90,0,0,0,0,0,0,0,0,37,0,2,1,0.0,0.0,0.0,1,1,11,17,64.7,0,6,0,0,0,2,2018-2019
Djené,2,tg TOG,CB,26-236,90,0,0,0,0,1,0,1,0,30,0,1,0,0.1,0.1,0.0,0,0,9,19,47.4,0,8,0,1,1,2,2018-2019
Damián Suárez,22,uy URU,RB,30-119,90,0,0,0,0,0,0,0,0,50,1,2,2,0.0,0.0,0.0,3,0,27,42,64.3,3,13,1,0,0,2,2018-2019
David Soria,13,es ESP,GK,25-142,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,16,39,41.0,0,19,0,0,0,2,2018-2019
Sergi Enrich,9,es ESP,FW,28-179,90,0,0,0,0,1,0,0,0,57,0,0,0,0.1,0.1,0.0,1,0,30,46,65.2,3,29,0,1,0,2,2018-2019
Kiké,17,es ESP,FW,28-272,74,0,0,0,0,2,0,0,0,36,1,0,0,0.2,0.2,0.1,1,0,17,26,65.4,1,28,1,0,0,2,2018-2019
   Charles,19,br BRA,FW,34-142,16,0,0,0,0,1,0,0,0,11,1,0,0,0.1,0.1,0.0,2,0,4,8,50.0,1,6,1,0,0,2,2018-2019
Pere Milla,22,es ESP,LM,25-335,66,0,0,0,0,1,0,0,0,35,1,0,0,0.1,0.1,0.1,3,0,13,26,50.0,1,18,1,2,2,2,2018-2019
   Pablo Hervías,18,es ESP,RM,25-169,24,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,9,0,2,1,2,2018-2019
Papakouli Diop,8,sn SEN,CM,32-158,90,0,0,0,0,2,0,0,0,54,1,2,0,0.1,0.1,0.0,0,0,29,44,65.9,4,26,0,0,0,2,2018-2019
Gonzalo Escalante,5,ar ARG,CM,25-150,90,0,0,0,0,0,0,0,0,47,4,3,1,0.0,0.0,0.1,2,0,27,35,77.1,3,16,1,1,0,2,2018-2019
Joan Jordán,24,es ESP,"RM,LM",24-049,83,0,0,0,0,0,0,0,0,55,2,1,3,0.0,0.0,0.2,2,0,30,45,66.7,6,21,0,3,3,2,2018-2019
   Bebé,10,cv CPV,LM,28-043,7,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,2,0,2,2018-2019
