Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Jon Bautista,21,es ESP,FW,23-084,90,1,0,0,0,5,2,0,0,25,3,0,1,1.0,1.0,0.1,2,0,13,15,86.7,1,9,2,1,1,6,2018-2019
Mikel Oyarzabal,10,es ESP,LW,21-157,90,0,0,0,0,1,0,0,0,48,3,0,0,0.0,0.0,0.1,4,1,26,36,72.2,1,36,2,2,1,6,2018-2019
Luca Sangalli,23,es ESP,RW,23-227,76,0,1,0,0,2,1,0,0,29,3,1,0,0.1,0.1,0.5,2,1,15,20,75.0,1,20,1,0,0,6,2018-2019
   David Zurutuza,17,es ESP,RW,32-068,14,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,0,0,7,11,63.6,3,9,1,0,0,6,2018-2019
Mikel Merino,8,es ESP,AM,22-095,90,0,0,0,0,1,0,1,0,49,4,3,1,0.1,0.1,0.0,1,0,23,37,62.2,4,30,0,2,1,6,2018-2019
Igor Zubeldia,5,es ESP,DM,21-179,60,0,0,0,0,1,0,1,0,48,3,1,1,0.1,0.1,0.0,1,0,37,43,86.0,3,37,1,0,0,6,2018-2019
   Asier Illarramendi,4,es ESP,DM,28-201,30,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.1,3,0,26,27,96.3,5,18,0,0,0,6,2018-2019
Rubén Pardo,14,es ESP,DM,25-338,62,0,0,0,0,0,0,0,0,44,0,4,1,0.0,0.0,0.1,4,0,24,38,63.2,6,24,0,1,1,6,2018-2019
   Willian José,12,br BRA,AM,26-306,28,1,0,0,0,3,2,0,0,14,1,0,0,0.2,0.2,0.0,0,0,5,9,55.6,1,8,0,1,1,6,2018-2019
Kévin Rodrigues,20,pt POR,LB,24-204,90,0,0,0,0,1,0,0,0,49,4,1,0,0.0,0.0,0.1,2,0,34,39,87.2,1,24,1,0,0,6,2018-2019
Héctor Moreno,6,mx MEX,CB,30-251,90,0,0,0,0,1,0,1,0,84,0,2,0,0.1,0.1,0.0,1,0,70,78,89.7,4,59,1,0,0,6,2018-2019
Aritz Elustondo,15,es ESP,CB,24-181,90,0,0,0,0,1,1,0,0,67,2,2,1,0.1,0.1,0.0,2,0,52,62,83.9,2,46,0,0,0,6,2018-2019
Joseba Zaldúa,2,es ESP,RB,26-093,90,0,1,0,0,0,0,1,0,70,2,2,1,0.0,0.0,0.1,4,2,46,58,79.3,3,33,3,1,0,6,2018-2019
Gerónimo Rulli,1,ar ARG,GK,26-128,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,36,39,92.3,0,24,0,0,0,6,2018-2019
Jon Bautista,21,es ESP,FW,23-084,90,1,0,0,0,5,2,0,0,25,3,0,1,1.0,1.0,0.1,2,0,13,15,86.7,1,9,2,1,1,6,2018-2019
Mikel Oyarzabal,10,es ESP,LW,21-157,90,0,0,0,0,1,0,0,0,48,3,0,0,0.0,0.0,0.1,4,1,26,36,72.2,1,36,2,2,1,6,2018-2019
Luca Sangalli,23,es ESP,RW,23-227,76,0,1,0,0,2,1,0,0,29,3,1,0,0.1,0.1,0.5,2,1,15,20,75.0,1,20,1,0,0,6,2018-2019
   David Zurutuza,17,es ESP,RW,32-068,14,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,0,0,7,11,63.6,3,9,1,0,0,6,2018-2019
