player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Jorge Molina,19,es ESP,FW,36-271,75,2,0,0,0,3,2,0,0,33,0,1,0,0.3,0.3,0.2,5,1,18,25,72.0,4,18,0,1,1,20,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-267,15,0,0,0,0,2,1,0,0,6,0,0,0,0.1,0.1,0.0,1,0,1,1,100.0,0,3,0,0,0,20,2018-2019
Jaime Mata,7,es ESP,"FW,RM",30-086,90,2,1,1,1,2,2,0,0,32,2,0,1,1.0,0.2,0.4,3,1,5,17,29.4,3,20,2,2,0,20,2018-2019
Vitorino Antunes,3,pt POR,LM,31-292,80,0,0,0,0,4,2,0,0,42,0,3,1,0.2,0.2,0.0,4,0,17,29,58.6,1,23,2,1,0,20,2018-2019
   Hugo Duro,27,es ESP,LM,19-069,10,0,0,0,0,0,0,0,0,4,1,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,20,2018-2019
Sebastián Cristóforo,15,uy URU,CM,25-148,90,0,2,0,0,0,0,0,0,38,5,3,0,0.0,0.0,0.2,5,3,20,25,80.0,11,16,2,4,3,20,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-357,90,0,0,0,0,1,0,0,0,36,1,2,1,0.0,0.0,0.0,1,0,19,28,67.9,2,13,0,0,0,20,2018-2019
Francisco Portillo,8,es ESP,RM,28-219,85,0,0,0,0,1,0,0,0,35,1,0,2,0.1,0.1,0.1,4,0,18,27,66.7,6,19,1,1,0,20,2018-2019
   Samuel Sáiz,11,es ESP,FW,27-361,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,20,2018-2019
Leandro Cabrera,6,uy URU,LB,27-215,90,0,0,0,0,0,0,0,0,61,5,2,1,0.0,0.0,0.1,2,1,25,46,54.3,2,10,0,0,0,20,2018-2019
Bruno González,4,es ESP,CB,28-239,90,0,0,0,0,0,0,0,0,33,2,0,0,0.0,0.0,0.0,0,0,11,19,57.9,0,8,0,0,0,20,2018-2019
Djené,2,tg TOG,CB,27-018,90,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,0,0,18,26,69.2,2,14,0,2,2,20,2018-2019
Damián Suárez,22,uy URU,RB,30-266,90,0,0,0,0,2,0,0,0,66,1,1,0,0.1,0.1,0.0,1,0,41,59,69.5,6,21,3,1,1,20,2018-2019
David Soria,13,es ESP,GK,25-289,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,11,23,47.8,0,9,0,0,0,20,2018-2019
Borja Bastón,18,es ESP,FW,26-146,90,0,0,0,0,3,0,0,0,40,1,0,2,0.2,0.2,0.0,2,0,14,26,53.8,2,15,0,2,2,20,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-117,72,0,0,0,0,1,0,0,0,35,0,0,1,0.1,0.1,0.0,1,0,15,23,65.2,2,15,1,1,1,20,2018-2019
   John Guidetti,10,se SWE,FW,26-278,18,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,4,0,0,0,20,2018-2019
Burgui,14,es ESP,LM,25-081,90,0,0,0,0,1,0,0,0,46,1,0,0,0.0,0.0,0.1,3,0,25,35,71.4,4,21,1,2,1,20,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-096,90,0,0,0,0,0,0,1,0,48,3,2,1,0.0,0.0,0.0,1,0,27,38,71.1,5,23,1,1,1,20,2018-2019
Manu García,19,es ESP,CM,32-267,64,0,0,0,0,0,0,0,0,37,2,0,0,0.0,0.0,0.0,1,0,25,31,80.6,5,15,0,2,1,20,2018-2019
   Wakaso,22,gh GHA,CM,28-177,26,0,0,0,0,1,0,1,0,13,0,0,0,0.0,0.0,0.0,1,0,9,12,75.0,1,10,0,1,1,20,2018-2019
Rubén Sobrino,7,es ESP,RM,26-231,72,0,0,0,0,0,0,0,0,31,2,1,2,0.0,0.0,0.0,0,0,10,18,55.6,2,13,2,2,0,20,2018-2019
   Patrick Twumasi,24,gh GHA,RM,24-254,18,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,1,0,20,2018-2019
Rubén Duarte,3,es ESP,LB,23-092,90,0,0,0,0,1,0,1,0,67,1,2,1,0.0,0.0,0.0,0,0,31,56,55.4,7,23,2,1,1,20,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-257,90,0,0,0,0,0,0,0,0,54,1,3,2,0.0,0.0,0.0,0,0,27,39,69.2,1,17,0,1,0,20,2018-2019
Ximo Navarro,15,es ESP,CB,28-360,90,0,0,0,0,0,0,1,0,48,1,1,1,0.0,0.0,0.0,1,0,28,33,84.8,2,23,0,1,1,20,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-253,90,0,0,0,0,0,0,0,0,69,3,0,1,0.0,0.0,0.1,1,0,33,54,61.1,5,21,0,2,1,20,2018-2019
Fernando Pacheco,1,es ESP,GK,26-245,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,13,20,65.0,0,9,0,0,0,20,2018-2019
Karim Benzema,9,fr FRA,FW,31-031,90,0,0,0,0,2,2,0,0,55,1,1,1,0.1,0.1,0.4,6,0,31,45,68.9,5,42,1,1,1,20,2018-2019
Vinicius Júnior,28,br BRA,LW,18-191,90,0,0,0,0,5,2,0,0,65,0,1,1,0.4,0.4,0.1,7,1,39,50,78.0,2,56,7,6,5,20,2018-2019
Lucas Vázquez,17,es ESP,RW,27-202,76,0,0,0,0,0,0,0,0,55,2,0,0,0.0,0.0,0.1,3,0,36,49,73.5,7,35,5,0,0,20,2018-2019
   Isco,22,es ESP,RW,26-273,14,0,0,0,0,1,0,0,0,18,1,0,0,0.1,0.1,0.0,0,0,12,13,92.3,1,15,1,1,0,20,2018-2019
Dani Ceballos,24,es ESP,LM,22-165,87,0,0,0,0,4,0,1,0,120,5,3,3,0.1,0.1,0.1,5,0,91,101,90.1,13,93,4,3,3,20,2018-2019
   Federico Valverde,15,uy URU,LM,20-181,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,3,33.3,0,0,0,0,0,20,2018-2019
Casemiro,14,br BRA,CM,26-330,90,1,0,0,0,6,1,1,0,82,2,1,4,0.2,0.2,0.0,0,0,58,67,86.6,4,44,0,0,0,20,2018-2019
Luka Modrić,10,hr CRO,RM,33-132,90,1,0,0,0,4,1,0,0,103,4,2,0,0.5,0.5,0.2,10,1,73,92,79.3,15,73,6,2,2,20,2018-2019
Sergio Reguilón,23,es ESP,LB,22-034,90,0,1,0,0,1,0,0,0,89,0,1,0,0.1,0.1,0.1,4,1,72,82,87.8,13,55,8,1,1,20,2018-2019
Sergio Ramos,4,es ESP,CB,32-295,90,0,0,0,0,0,0,0,0,66,0,4,0,0.0,0.0,0.0,0,0,54,60,90.0,6,43,1,0,0,20,2018-2019
Raphaël Varane,5,fr FRA,CB,25-269,90,0,0,0,0,0,0,0,0,51,0,1,1,0.0,0.0,0.0,1,0,40,45,88.9,3,27,1,0,0,20,2018-2019
Dani Carvajal,2,es ESP,RB,27-008,90,0,0,0,0,0,0,0,0,98,0,0,1,0.0,0.0,0.1,4,0,78,93,83.9,16,58,6,3,2,20,2018-2019
