player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Borja Iglesias,7,es ESP,FW,26-036,90,0,0,0,0,3,0,0,0,33,3,0,0,0.2,0.2,0.0,1,0,11,21,52.4,0,22,1,3,2,25,2018-2019
Wu Lei,24,cn CHN,LM,27-095,90,0,0,0,0,3,0,0,0,30,2,0,2,0.2,0.2,0.1,3,0,13,17,76.5,2,15,5,4,3,25,2018-2019
Sergi Darder,10,es ESP,CM,25-062,90,0,0,0,0,1,0,0,0,74,1,1,1,0.0,0.0,0.1,5,0,47,63,74.6,8,57,5,2,1,25,2018-2019
Esteban Granero,23,es ESP,CM,31-235,63,1,0,0,0,1,1,1,0,60,2,2,1,0.1,0.1,0.0,2,0,45,55,81.8,1,38,1,2,2,25,2018-2019
   Facundo Ferreyra,11,ar ARG,FW,27-345,27,0,0,0,0,1,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,6,0,0,0,25,2018-2019
Óscar Melendo,14,es ESP,RM,21-183,90,0,0,0,0,1,0,0,0,46,1,1,0,0.1,0.1,0.0,2,1,31,38,81.6,4,43,4,4,3,25,2018-2019
Marc Roca,21,es ESP,"DM,CM",22-088,77,0,0,0,0,0,0,0,0,76,1,1,0,0.0,0.0,0.0,2,0,65,71,91.5,3,58,1,0,0,25,2018-2019
   Alfa Semedo,2,gw GNB,CM,21-176,13,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,5,0,1,1,25,2018-2019
Dídac Vilà,12,es ESP,LB,29-258,63,0,0,0,0,1,0,0,0,56,1,0,1,0.0,0.0,0.1,3,1,40,47,85.1,5,36,5,2,2,25,2018-2019
   Adrià Pedrosa,28,es ESP,LB,20-285,27,0,0,0,0,0,0,0,0,23,0,1,2,0.0,0.0,0.1,2,0,11,17,64.7,2,15,3,3,2,25,2018-2019
Mario Hermoso,22,es ESP,CB,23-249,90,0,0,0,0,2,1,0,0,90,0,1,1,0.2,0.2,0.0,1,0,73,81,90.1,5,69,1,1,1,25,2018-2019
David López,15,es ESP,CB,29-136,90,0,0,0,0,0,0,0,0,87,1,2,1,0.0,0.0,0.0,0,0,69,78,88.5,4,57,3,0,0,25,2018-2019
Roberto Rosales,8,ve VEN,RB,30-094,90,0,0,0,0,0,0,0,0,80,6,0,0,0.0,0.0,0.1,1,0,46,64,71.9,2,45,0,1,1,25,2018-2019
Diego López,13,es ESP,GK,37-111,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,33,42,78.6,0,28,0,0,0,25,2018-2019
