player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Iago Aspas,10,es ESP,"FW,AM",35-165,90,0,0,0,0,2,1,0,0,45,0,0,0,0.5,0.5,0.5,11,0,33,39,84.6,5,32,3,3,1,17,2022-2023
Franco Cervi,11,ar ARG,AM,28-232,45,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.2,2,0,12,18,66.7,3,12,2,1,0,17,2022-2023
   Luca de la Torre,23,us USA,AM,24-235,45,0,0,0,0,1,0,0,0,32,2,0,0,0.1,0.1,0.0,2,0,21,26,80.8,3,21,3,1,0,17,2022-2023
Gabriel Veiga,24,es ESP,"AM,CM",20-231,86,0,1,0,0,3,2,0,0,25,0,0,0,0.3,0.3,0.5,4,1,12,19,63.2,3,17,1,0,0,17,2022-2023
   Renato Tapia,14,pe PER,CM,27-169,4,0,0,0,0,1,1,0,0,5,1,0,0,0.2,0.2,0.0,0,0,2,3,66.7,1,4,1,0,0,17,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,CM,24-199,63,0,0,0,0,2,1,0,0,60,0,0,0,0.1,0.1,0.0,3,0,45,56,80.4,6,38,1,1,1,17,2022-2023
   Jørgen Strand Larsen,18,no NOR,FW,22-341,27,1,0,0,0,1,1,0,0,15,0,0,0,0.3,0.3,0.0,0,0,5,8,62.5,0,10,0,1,1,17,2022-2023
Fran Beltrán,8,es ESP,CM,23-344,90,0,0,0,0,0,0,0,0,74,1,0,1,0.0,0.0,0.5,7,0,61,69,88.4,6,36,2,0,0,17,2022-2023
Javi Galán,17,es ESP,WB,28-055,90,0,0,0,0,0,0,0,0,85,3,1,2,0.0,0.0,0.3,3,0,62,76,81.6,5,44,4,4,2,17,2022-2023
Hugo Mallo,2,es ESP,"WB,CB",31-205,90,0,0,0,0,3,1,0,0,62,4,2,1,0.2,0.2,0.0,2,0,41,46,89.1,3,26,1,0,0,17,2022-2023
Unai Núñez,4,es ESP,CB,25-348,90,0,0,0,0,2,0,0,0,82,0,4,1,0.2,0.2,0.0,1,1,65,70,92.9,7,47,0,0,0,17,2022-2023
Joseph Aidoo,15,gh GHA,CB,27-106,90,0,0,0,0,1,0,0,0,47,1,0,0,0.2,0.2,0.0,0,0,40,42,95.2,1,27,0,0,0,17,2022-2023
Óscar Mingueza,3,es ESP,CB,23-245,53,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.0,0,0,25,29,86.2,1,21,0,0,0,17,2022-2023
   Carles Pérez,7,es ESP,WB,24-331,37,0,0,0,0,5,1,0,0,24,0,0,0,0.1,0.1,0.0,4,0,16,16,100.0,1,17,4,0,0,17,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-303,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,29,0,0,0,17,2022-2023
Gerard Moreno,7,es ESP,FW,30-281,90,1,0,0,0,2,1,0,0,49,1,1,0,0.1,0.1,0.1,1,0,26,36,72.2,4,29,1,4,3,17,2022-2023
José Luis Morales,22,es ESP,LM,35-174,90,0,0,0,0,1,0,1,0,37,0,2,1,0.1,0.1,0.0,1,0,16,25,64.0,1,19,1,2,0,17,2022-2023
Francis Coquelin,19,fr FRA,CM,31-245,63,0,0,0,0,0,0,0,0,28,1,1,0,0.0,0.0,0.0,0,0,21,23,91.3,1,14,0,1,0,17,2022-2023
   Étienne Capoue,6,fr FRA,CM,34-186,27,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,9,11,81.8,1,11,0,2,1,17,2022-2023
Manu Trigueros,14,es ESP,CM,31-088,77,0,0,0,0,0,0,1,0,50,1,1,0,0.0,0.0,0.0,0,0,45,48,93.8,3,36,1,0,0,17,2022-2023
   Manu Morlanes,20,es ESP,DM,24-001,13,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,2,4,0,0,0,17,2022-2023
Samuel Chukwueze,11,ng NGA,RM,23-236,45,0,1,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.1,1,1,16,21,76.2,0,16,4,3,2,17,2022-2023
