player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Zouhair Feddal,4,ma MAR,CB,31-185,90,0,0,0,0,0,0,0,1,0,0,0,0,7,6,3,66.7,34,2019-2020
Aïssa Mandi,23,dz ALG,CB,28-256,90,1,0,0,1,3,1,0,1,1,0,0,0,5,1,0,100.0,34,2019-2020
Emerson,22,br BRA,RB,21-172,90,0,0,0,2,1,0,8,2,1,0,0,0,7,2,0,100.0,34,2019-2020
Joel Robles,1,es ESP,GK,30-017,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,34,2019-2020
Sergi Guardiola,7,es ESP,FW,29-036,77,0,0,0,2,4,1,0,0,0,0,0,0,3,1,1,50.0,34,2019-2020
   Kiko Olivas,4,es ESP,"CB,FW",31-318,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,34,2019-2020
Miguel,29,es ESP,FW,20-305,61,1,0,0,1,2,0,1,0,0,0,0,0,1,1,4,20.0,34,2019-2020
   Enes Ünal,9,tr TUR,FW,23-055,29,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7,34,2019-2020
Toni Villa,19,es ESP,LM,25-179,56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,34,2019-2020
   Waldo Rubio,23,es ESP,"RM,LM",24-322,34,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,34,2019-2020
Rubén Alcaraz,14,es ESP,CM,29-064,77,0,0,0,1,3,0,0,0,0,0,0,0,8,3,4,42.9,34,2019-2020
   Kike Pérez,28,es ESP,"FW,CM",23-141,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34,2019-2020
Fede San Emeterio,16,es ESP,CM,23-110,90,0,0,0,2,1,0,1,1,0,0,0,0,3,4,5,44.4,34,2019-2020
Pablo Hervías,11,es ESP,RM,27-118,56,0,0,0,1,0,0,4,0,3,0,0,0,2,2,1,66.7,34,2019-2020
   Óscar Plano,10,es ESP,"LM,RM",29-144,34,1,0,0,1,2,0,0,0,1,0,0,0,6,1,3,25.0,34,2019-2020
Raúl García,6,es ESP,LB,31-065,90,0,0,0,0,1,1,4,1,1,0,0,0,7,3,1,75.0,34,2019-2020
Javi Sánchez,5,es ESP,CB,23-112,90,0,0,0,1,0,0,0,1,0,0,0,0,4,2,3,40.0,34,2019-2020
Joaquín Fernández,24,es ESP,"CB,CM",24-034,90,0,0,0,1,1,0,0,0,0,0,0,0,6,3,2,60.0,34,2019-2020
Javi Moyano,17,es ESP,RB,34-132,90,0,0,0,2,0,0,0,1,0,0,0,0,8,5,1,83.3,34,2019-2020
Jordi Masip,1,es ESP,GK,31-183,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,34,2019-2020
Lucas Pérez,7,es ESP,FW,31-298,56,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,,34,2019-2020
   Pere Pons,20,es ESP,DM,27-135,34,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0,34,2019-2020
Édgar Méndez,16,es ESP,LW,30-184,90,0,0,0,2,2,0,0,1,0,0,0,0,4,2,5,28.6,34,2019-2020
Oliver Burke,24,sct SCO,RW,23-088,90,0,0,0,0,0,0,2,0,0,0,0,0,3,2,2,50.0,34,2019-2020
Víctor Camarasa,10,es ESP,AM,26-037,88,0,0,0,3,2,0,3,0,1,0,0,0,5,1,3,25.0,34,2019-2020
   Borja Sainz,29,es ESP,AM,19-154,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,34,2019-2020
Tomás Pina Isla,8,es ESP,DM,32-264,88,1,0,0,3,1,0,1,1,0,0,0,0,2,5,3,62.5,34,2019-2020
   Manu García,19,es ESP,DM,34-069,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,33.3,34,2019-2020
Ljubomir Fejsa,15,rs SRB,DM,31-325,57,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,,34,2019-2020
   Joselu,9,es ESP,FW,30-099,33,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,70.0,34,2019-2020
Rubén Duarte,3,es ESP,LB,24-260,31,0,0,0,0,2,0,1,0,1,0,0,0,3,2,3,40.0,34,2019-2020
   Adrián Marín,17,es ESP,LB,23-177,59,0,0,0,1,0,0,5,1,1,0,0,0,2,2,1,66.7,34,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-281,90,0,0,0,1,1,0,0,2,1,0,0,0,1,0,1,0.0,34,2019-2020
Víctor Laguardia,5,es ESP,CB,30-242,90,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,83.3,34,2019-2020
Martin Agirregabiria,21,es ESP,RB,24-055,90,0,0,0,1,0,0,1,0,3,0,0,0,4,1,0,100.0,34,2019-2020
Roberto,13,es ESP,GK,34-145,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,34,2019-2020
Roberto Soldado,9,es ESP,FW,35-038,90,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,60.0,34,2019-2020
Darwin Machís,23,ve VEN,"AM,LW",27-148,90,0,0,0,3,2,1,15,1,0,0,0,0,1,0,2,0.0,34,2019-2020
Carlos Fernández,24,es ESP,AM,24-043,90,0,0,0,1,3,1,1,0,1,1,0,0,2,2,6,25.0,34,2019-2020
Yan Brice Eteki,8,cm CMR,CM,22-313,65,0,0,0,0,1,0,0,1,1,0,0,0,4,2,0,100.0,34,2019-2020
   Fede Vico,14,es ESP,"DM,CM",26-000,25,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,50.0,34,2019-2020
Yangel Herrera,21,ve VEN,"CM,DM",22-172,90,1,0,0,5,3,0,1,2,0,0,0,0,4,4,1,80.0,34,2019-2020
Carlos Neva,15,es ESP,"WB,LB",24-022,82,0,0,0,2,2,0,5,1,1,0,0,0,3,5,4,55.6,34,2019-2020
   Gil Bastião Dias,17,pt POR,LB,23-280,8,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,50.0,34,2019-2020
Dimitri Foulquier,2,fr FRA,"WB,RB",27-103,90,1,0,0,1,1,0,3,0,0,0,0,0,6,0,2,0.0,34,2019-2020
Domingos Duarte,22,pt POR,CB,25-116,90,0,0,0,3,1,0,0,0,1,0,0,0,4,4,2,66.7,34,2019-2020
Germán Sánchez,6,es ESP,CB,33-205,82,0,0,0,0,1,0,0,1,1,0,0,0,1,4,1,80.0,34,2019-2020
   Jesús Vallejo,20,es ESP,CB,23-181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34,2019-2020
Víctor Díaz,16,es ESP,CB,32-022,71,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,100.0,34,2019-2020
   Antonio Puertas,10,es ESP,RW,28-134,19,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,34,2019-2020
Rui Silva,1,pt POR,GK,26-148,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,34,2019-2020
Kévin Gameiro,9,fr FRA,FW,33-056,80,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0.0,34,2019-2020
   Rubén Sobrino,23,es ESP,FW,28-033,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Manu Vallejo,15,es ESP,FW,23-141,65,0,0,0,1,3,1,0,0,0,0,0,0,1,0,6,0.0,34,2019-2020
   Maxi Gómez,22,uy URU,FW,23-325,25,0,0,0,1,0,0,1,0,0,0,0,0,2,6,2,75.0,34,2019-2020
Denis Cheryshev,11,ru RUS,LM,29-191,65,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,33.3,34,2019-2020
   Gonçalo Guedes,7,pt POR,LM,23-218,25,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,,34,2019-2020
Francis Coquelin,17,fr FRA,CM,29-052,90,0,0,0,2,2,0,0,1,1,0,1,0,7,3,2,60.0,34,2019-2020
Daniel Parejo,10,es ESP,CM,31-079,86,0,0,0,1,2,0,3,1,1,0,0,0,4,0,0,,34,2019-2020
   Geoffrey Kondogbia,6,cf CTA,CM,27-140,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,34,2019-2020
Carlos Soler,8,es ESP,RM,23-184,90,0,0,0,1,3,0,1,0,0,0,0,0,2,3,6,33.3,34,2019-2020
Jaume Costa,3,es ESP,LB,32-108,45,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,40.0,34,2019-2020
   Adrián Guerrero,31,es ESP,LB,22-158,45,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,,34,2019-2020
Eliaquim Mangala,4,fr FRA,CB,29-142,90,0,0,0,3,0,0,0,1,1,0,0,0,3,3,0,100.0,34,2019-2020
Gabriel Paulista,5,br BRA,CB,29-221,90,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,50.0,34,2019-2020
Daniel Wass,18,dk DEN,RB,31-034,90,1,0,0,2,1,0,2,1,2,0,0,0,1,2,2,50.0,34,2019-2020
Jasper Cillessen,13,nl NED,GK,31-073,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,34,2019-2020
Iñaki Williams,9,gh GHA,FW,26-020,77,0,0,0,4,1,3,1,0,0,0,0,0,0,0,1,0.0,34,2019-2020
   Asier Villalibre,25,es ESP,FW,22-279,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Iñigo Córdoba,11,es ESP,LW,23-114,62,0,0,0,0,0,0,2,1,1,0,0,0,4,1,0,100.0,34,2019-2020
   Óscar de Marcos,18,es ESP,LW,31-082,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,34,2019-2020
Iker Muniain,10,es ESP,RW,27-199,90,1,0,0,1,3,0,3,1,1,0,0,0,7,0,1,0.0,34,2019-2020
Raúl García,22,es ESP,AM,33-360,90,1,0,0,1,1,0,1,0,1,0,0,0,2,6,4,60.0,34,2019-2020
Dani García,14,es ESP,DM,30-042,77,1,0,0,1,2,0,0,0,1,0,1,0,7,1,0,100.0,34,2019-2020
   Oihan Sancet,34,es ESP,DM,20-071,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,34,2019-2020
Unai López,8,es ESP,DM,24-249,62,0,0,0,4,1,0,4,2,1,0,0,0,5,1,0,100.0,34,2019-2020
   Mikel Vesga,16,es ESP,DM,27-045,28,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,100.0,34,2019-2020
Yuri Berchiche,17,es ESP,LB,30-146,90,1,0,0,1,0,0,7,0,3,0,0,0,8,0,0,,34,2019-2020
Iñigo Martínez,4,es ESP,CB,29-049,90,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,100.0,34,2019-2020
Yeray Álvarez,5,es ESP,CB,25-163,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,34,2019-2020
   Unai Núñez,3,es ESP,CB,23-157,70,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,50.0,34,2019-2020
Ander Capa,21,es ESP,RB,28-148,90,0,0,0,1,0,0,1,0,1,0,0,0,3,3,0,100.0,34,2019-2020
Unai Simón,1,es ESP,GK,23-024,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Karim Benzema,9,fr FRA,FW,32-199,89,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0.0,34,2019-2020
   Luka Jović,18,rs SRB,FW,22-195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Marco Asensio,20,es ESP,LW,24-166,73,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0.0,34,2019-2020
   Vinicius Júnior,25,br BRA,LW,19-359,17,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0.0,34,2019-2020
Rodrygo,27,br BRA,RW,19-178,73,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,,34,2019-2020
   Lucas Vázquez,17,es ESP,RW,29-004,17,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,100.0,34,2019-2020
Luka Modrić,10,hr CRO,LM,34-300,90,0,0,0,2,3,0,1,0,0,0,0,0,5,0,3,0.0,34,2019-2020
Casemiro,14,br BRA,CM,28-133,90,1,0,0,2,1,0,0,3,2,0,0,0,10,2,1,66.7,34,2019-2020
Federico Valverde,15,uy URU,RM,21-349,84,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,,34,2019-2020
   Toni Kroos,8,de GER,RM,30-183,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,100.0,34,2019-2020
Marcelo,12,br BRA,LB,32-054,90,0,0,0,1,3,0,2,1,1,1,0,0,9,1,1,50.0,34,2019-2020
Sergio Ramos,4,es ESP,CB,34-097,90,1,0,0,2,1,0,0,1,0,0,0,0,7,0,4,0.0,34,2019-2020
Éder Militão,3,br BRA,CB,22-169,90,0,0,0,0,2,0,0,0,0,0,0,0,3,3,1,75.0,34,2019-2020
Dani Carvajal,2,es ESP,RB,28-176,90,1,0,0,0,0,0,4,2,2,0,0,0,4,0,2,0.0,34,2019-2020
Thibaut Courtois,13,be BEL,GK,28-055,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Raúl de Tomás,11,es ESP,FW,25-262,90,1,0,0,6,2,1,0,0,0,0,0,0,0,2,3,40.0,34,2019-2020
Wu Lei,7,cn CHN,FW,28-229,63,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,33.3,34,2019-2020
   Jonathan Calleri,12,ar ARG,FW,26-286,24,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,100.0,34,2019-2020
Sergi Darder,10,es ESP,"LM,CM",26-196,90,1,0,0,1,1,1,0,1,0,0,0,0,8,1,1,50.0,34,2019-2020
Marc Roca,21,es ESP,CM,23-222,90,0,0,0,2,2,0,1,1,3,0,0,0,10,0,1,0.0,34,2019-2020
David López,15,es ESP,"CM,CB",30-270,90,0,0,0,1,3,1,1,1,1,0,0,0,11,4,1,80.0,34,2019-2020
Adri Embarba,23,es ESP,RM,28-059,70,0,0,0,0,1,0,1,1,0,0,0,0,4,0,3,0.0,34,2019-2020
   Óscar Melendo,14,es ESP,"RM,WB",22-317,20,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Adrià Pedrosa,3,es ESP,LB,22-053,63,0,0,0,1,2,0,3,1,2,0,0,0,3,1,0,100.0,34,2019-2020
   Matías Vargas,22,ar ARG,"LM,LB,WB",23-058,27,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,34,2019-2020
Leandro Cabrera,18,uy URU,"CB,LB",29-018,90,0,0,0,0,2,0,2,0,1,0,0,0,7,1,1,50.0,34,2019-2020
Bernardo Espinosa,20,co COL,CB,30-360,90,0,0,0,2,0,0,0,4,0,0,0,0,9,5,0,100.0,34,2019-2020
Javi López,16,es ESP,RB,34-166,89,0,0,0,1,1,0,2,1,2,0,0,0,5,1,3,25.0,34,2019-2020
   Víctor Campuzano,31,es ESP,FW,23-035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,34,2019-2020
Diego López,13,es ESP,GK,38-245,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,34,2019-2020
Miguel Ángel Guerrero,9,es ESP,FW,29-359,57,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,50.0,34,2019-2020
   Roger Assalé,20,ci CIV,FW,26-235,33,1,0,0,2,0,0,1,0,0,0,0,0,2,0,2,0.0,34,2019-2020
Kévin Rodrigues,24,pt POR,LM,26-122,90,0,0,0,2,2,0,4,0,0,0,0,0,3,1,2,33.3,34,2019-2020
Rubén Pérez,21,es ESP,CM,31-070,90,0,0,0,3,1,0,0,1,0,0,0,0,10,2,0,100.0,34,2019-2020
Ibrahim Amadou,23,fr FRA,CM,27-090,80,0,0,0,1,1,0,0,0,1,0,0,0,9,0,2,0.0,34,2019-2020
   Recio,8,es ESP,CM,29-176,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,34,2019-2020
Aitor Ruibal,19,es ESP,RM,24-105,80,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0.0,34,2019-2020
   Chidozie Awaziem,12,ng NGA,CB,23-186,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Jonathan Silva,5,ar ARG,LB,26-006,90,0,0,0,2,0,0,1,1,0,0,0,0,6,3,0,100.0,34,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-293,90,1,0,0,2,1,0,1,3,2,0,0,0,6,2,2,50.0,34,2019-2020
Rodrigo Tarín,15,es ESP,CB,24-000,90,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,100.0,34,2019-2020
Unai Bustinza,3,es ESP,"CB,RB",28-154,90,0,0,0,1,5,0,0,2,1,0,0,0,7,5,5,50.0,34,2019-2020
Roberto Rosales,16,ve VEN,RB,31-228,65,0,0,0,1,2,1,4,0,0,0,0,0,3,1,2,33.3,34,2019-2020
   Javier Avilés,33,es ESP,"RM,RB",22-323,25,1,0,0,3,0,1,0,0,1,0,0,0,3,0,1,0.0,34,2019-2020
Iván Cuéllar,1,es ESP,GK,36-039,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Adrián López,22,es ESP,FW,32-179,69,0,0,0,0,0,0,1,0,0,0,0,0,1,7,9,43.8,34,2019-2020
   Rubén García,14,es ESP,FW,26-357,21,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,40.0,34,2019-2020
Marc Cardona,7,es ESP,FW,24-363,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,34,2019-2020
   José Arnaiz,16,es ESP,FW,25-081,82,1,0,0,2,4,1,0,0,0,0,0,0,2,1,3,25.0,34,2019-2020
Iñigo Pérez,21,es ESP,LM,32-169,80,1,0,0,3,2,0,3,1,2,0,0,0,6,1,2,33.3,34,2019-2020
   Fran Mérida,8,es ESP,LM,30-123,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0,34,2019-2020
Oier Sanjurjo,6,es ESP,CM,34-041,90,1,0,0,1,2,0,0,1,0,0,0,0,14,7,3,70.0,34,2019-2020
Darko Brašanac,20,rs SRB,CM,28-144,90,0,0,0,3,1,1,0,0,0,0,0,0,5,4,4,50.0,34,2019-2020
Kike Barja,19,es ESP,RM,23-095,68,0,0,0,2,1,0,2,0,0,0,0,0,2,0,1,0.0,34,2019-2020
   Roberto Torres,10,es ESP,RM,31-120,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Pervis Estupiñán,30,ec ECU,LB,22-166,90,0,0,0,2,4,0,2,1,0,0,0,0,7,2,1,66.7,34,2019-2020
Raúl Navas,3,es ESP,CB,32-055,90,1,0,0,1,0,0,0,2,0,0,0,0,12,1,4,20.0,34,2019-2020
Aridane Hernández,23,es ESP,CB,31-104,90,1,0,0,4,0,0,0,2,1,0,0,0,2,3,0,100.0,34,2019-2020
Facundo Roncaglia,12,ar ARG,RB,33-146,80,0,0,0,0,1,0,0,1,0,0,0,0,12,2,3,40.0,34,2019-2020
   Nacho Vidal,2,es ESP,RB,25-163,10,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,66.7,34,2019-2020
Sergio Herrera,1,es ESP,GK,27-030,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Jaime Mata,7,es ESP,"FW,RW",31-255,90,1,0,0,3,2,1,1,1,0,0,0,0,5,2,4,33.3,34,2019-2020
Jorge Molina,19,es ESP,FW,38-074,86,1,0,0,3,3,0,2,0,0,0,0,0,5,4,5,44.4,34,2019-2020
